customer_id,loan_id,loan_amount,loan_type,interest_rate,loan_term,approval_rejection_date,loan_status,has_date_parsing_error
2673,2673,20882.96,personal,0.0533,60,2020-02-08,approved,false
2674,2674,43612.2,auto,0.0389,36,2021-11-17,closed,false
2675,2675,14729.12,mortgage,0.0043,48,2020-12-12,approved,false
2676,2676,7951.02,mortgage,0.027,36,2021-06-09,approved,false
2677,2677,41317.41,personal,0.0315,24,2021-12-31,rejected,false
2678,2678,10473.29,mortgage,0.0079,36,2022-04-05,approved,false
2679,2679,45457.69,auto,0.0451,48,2021-08-19,closed,false
2680,2680,30188.42,auto,0.0185,36,2020-11-22,closed,false
2681,2681,28213.12,auto,0.0541,36,2022-10-16,approved,false
2682,2682,39011.72,personal,0.0198,48,2020-01-02,closed,false
2683,2683,1806.8,personal,0.0105,24,2021-09-07,rejected,false
2684,2684,35963.41,auto,0.0368,36,2020-04-03,rejected,false
2685,2685,30326.2,mortgage,0.0472,24,2021-10-12,closed,false
2686,2686,26665.25,mortgage,0.0046,48,2021-08-16,approved,false
2687,2687,11648.98,mortgage,0.047,36,2021-01-24,rejected,false
2688,2688,41642.29,auto,0.0137,36,2022-02-14,rejected,false
2689,2689,13281.87,auto,0.0195,60,2022-06-10,approved,false
2690,2690,24998.87,auto,0.0307,12,2022-04-06,approved,false
2691,2691,8745.94,personal,0.0066,48,2021-07-31,rejected,false
2692,2692,48711.8,personal,0.0459,24,2020-10-22,approved,false
2693,2693,10532.11,auto,0.002,48,2022-05-27,closed,false
2694,2694,40357.7,auto,0.0292,60,2022-06-09,rejected,false
2695,2695,13890.88,mortgage,0.045,48,2021-09-27,approved,false
2696,2696,13546.12,personal,0.0484,12,2022-06-06,approved,false
2697,2697,21663.81,mortgage,0.012,48,2021-08-24,rejected,false
2698,2698,42446.53,auto,0.0311,24,2020-08-07,approved,false
2699,2699,34690.31,auto,0.051,24,2021-02-04,approved,false
2700,2700,43710.11,personal,0.0215,12,2021-01-04,approved,false
2701,2701,3313.4,personal,0.0438,60,2022-10-21,rejected,false
2702,2702,47828.94,mortgage,0.0419,36,2020-06-04,closed,false
2703,2703,4779.71,mortgage,0.0559,36,2020-12-02,approved,false
2704,2704,36332.2,personal,0.0402,12,2022-05-30,rejected,false
2705,2705,11151.48,auto,0.0496,12,2022-02-11,rejected,false
2706,2706,42201.4,personal,0.0576,24,2022-09-20,closed,false
2707,2707,43255.72,mortgage,0.0243,12,2021-09-05,approved,false
2708,2708,28011.24,personal,0.0374,24,2020-08-27,rejected,false
2709,2709,20740.67,mortgage,0.0375,48,2021-04-21,approved,false
2710,2710,39875.19,mortgage,0.0105,24,2020-04-20,approved,false
2711,2711,43827.54,mortgage,0.0303,24,2022-03-13,rejected,false
2712,2712,37174.72,auto,0.0461,48,2021-03-07,closed,false
2713,2713,45438.92,mortgage,0.034,24,2020-04-08,rejected,false
2714,2714,31700.05,auto,0.0078,36,2020-04-13,approved,false
2715,2715,33853.12,auto,0.043,24,2021-10-06,closed,false
2716,2716,29021.24,personal,0.0306,12,2022-03-11,rejected,false
2717,2717,24919.95,auto,0.0031,24,2022-05-06,approved,false
2718,2718,33088.17,auto,0.0057,48,2022-06-19,approved,false
2719,2719,28496.61,personal,0.0527,12,2020-02-15,rejected,false
2720,2720,36830.76,personal,0.0279,48,2021-05-04,closed,false
2721,2721,46777.48,mortgage,0.0075,48,2022-05-11,rejected,false
2722,2722,19279.31,auto,0.0468,36,2022-11-11,approved,false
2723,2723,21147.25,mortgage,0.0088,60,2020-02-08,approved,false
2724,2724,1736.65,auto,0.0511,36,2022-10-03,rejected,false
2725,2725,26824.69,auto,0.0567,48,2021-04-04,rejected,false
2726,2726,7438.65,mortgage,0.018,48,2020-06-17,closed,false
2727,2727,36084.03,auto,0.023,48,2021-06-17,approved,false
2728,2728,39199.76,auto,0.0292,48,2022-03-31,approved,false
2729,2729,36414.29,personal,0.0431,48,2022-07-07,rejected,false
2730,2730,27785.57,auto,0.0277,36,2020-03-29,approved,false
2731,2731,27176.65,mortgage,0.0187,60,2022-01-26,approved,false
2732,2732,32681.14,auto,0.0316,48,2020-08-26,rejected,false
2733,2733,28180.34,personal,0.0551,60,2022-07-27,rejected,false
2734,2734,37764.25,personal,0.0531,12,2020-02-14,approved,false
2735,2735,44831.86,personal,0.0577,24,2022-03-02,closed,false
2736,2736,27270.35,mortgage,0.052,48,2020-03-04,rejected,false
2737,2737,6406.74,personal,0.0553,48,2022-03-01,rejected,false
2738,2738,7420.61,auto,0.0443,48,2020-07-13,closed,false
2739,2739,19420.0,auto,0.044,24,2022-01-29,approved,false
2740,2740,25318.34,auto,0.0166,60,2021-05-26,approved,false
2741,2741,12027.47,auto,0.0094,36,2021-03-14,closed,false
2742,2742,23184.76,mortgage,0.0205,48,2021-01-11,closed,false
2743,2743,7650.96,mortgage,0.0106,24,2021-09-06,closed,false
2744,2744,12800.67,auto,0.0468,12,2021-02-02,rejected,false
2745,2745,36963.99,auto,0.0094,24,2021-11-20,rejected,false
2746,2746,49292.95,personal,0.0372,48,2021-06-19,rejected,false
2747,2747,10123.95,mortgage,0.0583,60,2022-11-29,closed,false
2748,2748,17615.73,auto,0.0412,60,2022-02-08,closed,false
2749,2749,18183.65,personal,0.0036,12,2022-06-01,approved,false
2750,2750,11942.98,mortgage,0.0495,48,2020-11-22,closed,false
2751,2751,10998.79,auto,0.0141,12,2022-09-01,approved,false
2752,2752,7453.02,personal,0.0071,12,2021-01-27,rejected,false
2753,2753,45468.22,mortgage,0.0129,48,2021-04-26,approved,false
2754,2754,32819.25,mortgage,0.0314,60,2021-10-20,closed,false
2755,2755,15232.93,mortgage,0.0122,60,2020-11-08,rejected,false
2756,2756,13646.63,auto,0.0315,60,2022-05-31,approved,false
2757,2757,29896.43,mortgage,0.0379,60,2021-06-16,approved,false
2758,2758,35163.9,auto,0.0547,60,2020-01-03,approved,false
2759,2759,13397.42,auto,0.0273,12,2020-10-16,approved,false
2760,2760,18010.98,mortgage,0.0009,36,2021-02-20,rejected,false
2761,2761,15240.0,auto,0.0313,48,2021-07-04,rejected,false
2762,2762,5297.71,auto,0.0127,36,2022-04-29,closed,false
2763,2763,19939.89,personal,0.0096,12,2020-11-22,rejected,false
2764,2764,27146.95,mortgage,0.0068,48,2021-06-04,closed,false
2765,2765,33112.95,personal,0.0211,12,2022-12-12,closed,false
2766,2766,21420.1,personal,0.0467,48,2021-03-13,rejected,false
2767,2767,49185.14,mortgage,0.0328,24,2021-08-18,closed,false
2768,2768,31666.05,auto,0.0478,12,2022-07-13,rejected,false
2769,2769,44442.64,personal,0.0154,12,2020-08-22,approved,false
2770,2770,45883.4,auto,0.0259,24,2020-02-15,closed,false
2771,2771,41248.57,auto,0.0534,60,2021-08-24,rejected,false
2772,2772,14229.29,personal,0.0265,24,2021-09-12,approved,false
2773,2773,22132.58,auto,0.0373,24,2021-08-28,closed,false
2774,2774,1018.87,mortgage,0.0568,36,2020-10-06,approved,false
2775,2775,23118.94,personal,0.0081,36,2021-05-05,approved,false
2776,2776,15393.88,auto,0.0561,60,2020-01-30,approved,false
2777,2777,6482.91,personal,0.041,36,2022-09-09,rejected,false
2778,2778,42090.8,personal,0.0129,60,2022-07-04,approved,false
2779,2779,33998.9,mortgage,0.0201,24,2020-03-28,approved,false
2780,2780,49956.07,auto,0.0198,36,2022-03-22,approved,false
2781,2781,25421.03,mortgage,0.054,60,2022-11-12,approved,false
2782,2782,17204.6,personal,0.0426,60,2021-03-06,approved,false
2783,2783,13926.76,auto,0.0572,36,2021-01-31,closed,false
2784,2784,22332.69,personal,0.0223,48,2022-07-26,approved,false
2785,2785,16183.74,auto,0.0076,36,2022-02-26,closed,false
2786,2786,49547.17,mortgage,0.0211,60,2022-04-19,closed,false
2787,2787,9956.9,personal,0.0123,48,2022-09-22,closed,false
2788,2788,1937.36,auto,0.0048,36,2021-08-21,approved,false
2789,2789,7369.98,mortgage,0.0433,24,2022-03-27,approved,false
2790,2790,44685.08,mortgage,0.0077,12,2020-12-07,approved,false
2791,2791,35002.04,personal,0.0233,36,2021-04-17,closed,false
2792,2792,39414.64,mortgage,0.0385,36,2020-06-27,approved,false
2793,2793,16703.11,auto,0.0169,12,2021-07-19,rejected,false
2794,2794,31512.47,personal,0.0281,48,2022-10-16,rejected,false
2795,2795,35687.03,personal,0.0073,12,2022-09-30,closed,false
2796,2796,16994.39,auto,0.0236,48,2021-12-28,rejected,false
2797,2797,36501.86,mortgage,0.041,60,2022-11-15,rejected,false
2798,2798,31853.28,auto,0.0446,48,2022-04-25,approved,false
2799,2799,15515.52,auto,0.0336,24,2021-04-19,rejected,false
2800,2800,3589.94,personal,0.0085,12,2022-02-28,closed,false
2801,2801,12655.38,personal,0.0358,24,2020-06-25,approved,false
2802,2802,31357.27,auto,0.0555,24,2021-12-09,rejected,false
2803,2803,30352.5,mortgage,0.0435,12,2021-05-03,approved,false
2804,2804,25874.81,personal,0.0148,48,2022-09-22,rejected,false
2805,2805,13322.28,auto,0.0509,24,2020-05-24,approved,false
2806,2806,22782.3,personal,0.0036,24,2022-05-25,rejected,false
2807,2807,8058.14,mortgage,0.0538,48,2021-08-28,approved,false
2808,2808,33456.76,personal,0.0204,24,2021-04-13,closed,false
2809,2809,43588.84,mortgage,0.016,36,2020-07-07,rejected,false
2810,2810,23720.61,mortgage,0.0447,12,2022-12-20,closed,false
2811,2811,11436.88,auto,0.0203,48,2020-02-17,rejected,false
2812,2812,41566.43,auto,0.0292,36,2022-01-26,closed,false
2813,2813,16340.89,mortgage,0.013,36,2022-03-24,approved,false
2814,2814,30104.41,personal,0.0134,48,2022-08-04,rejected,false
2815,2815,4695.65,auto,0.024,60,2021-02-16,approved,false
2816,2816,36178.93,mortgage,0.0216,24,2020-03-03,rejected,false
2817,2817,23572.91,personal,0.0093,24,2022-05-16,rejected,false
2818,2818,21744.08,personal,0.0357,60,2022-03-01,closed,false
2819,2819,46806.99,auto,0.0164,60,2021-02-21,rejected,false
2820,2820,25082.99,personal,0.0057,60,2020-05-12,closed,false
2821,2821,1820.78,auto,0.0221,24,2020-11-25,rejected,false
2822,2822,48031.22,personal,0.0297,12,2020-06-10,rejected,false
2823,2823,1598.43,personal,0.0316,24,2022-04-29,rejected,false
2824,2824,27257.6,mortgage,0.0505,12,2021-01-21,closed,false
2825,2825,32046.25,personal,0.059,24,2022-11-17,closed,false
2826,2826,44829.72,personal,0.0215,12,2022-03-08,closed,false
2827,2827,34281.41,personal,0.0381,12,2022-06-01,approved,false
2828,2828,40745.51,auto,0.0165,36,2022-02-08,rejected,false
2829,2829,38726.21,mortgage,0.0245,24,2022-09-02,approved,false
2830,2830,11463.21,mortgage,0.0343,12,2021-03-11,closed,false
2831,2831,35322.94,personal,0.0485,36,2021-12-28,approved,false
2832,2832,32241.53,mortgage,0.0218,24,2020-09-13,rejected,false
2833,2833,12954.57,personal,0.0475,12,2021-01-15,closed,false
2834,2834,7288.22,auto,0.0211,36,2021-04-05,rejected,false
2835,2835,37830.33,personal,0.0554,60,2022-08-31,closed,false
2836,2836,48585.19,personal,0.0483,12,2021-10-10,approved,false
2837,2837,37183.85,personal,0.0477,36,2021-12-16,closed,false
2838,2838,37723.04,personal,0.0429,12,2021-02-18,closed,false
2839,2839,9168.52,auto,0.0174,24,2022-12-02,closed,false
2840,2840,13105.71,mortgage,0.0494,36,2022-05-20,closed,false
2841,2841,29702.37,personal,0.0196,24,2020-04-25,rejected,false
2842,2842,2540.11,mortgage,0.0467,36,2022-05-24,approved,false
2843,2843,33728.22,personal,0.0067,12,2021-11-15,rejected,false
2844,2844,8095.75,mortgage,0.0124,24,2020-09-04,approved,false
2845,2845,21256.42,auto,0.015,48,2022-06-05,approved,false
2846,2846,16689.22,mortgage,0.0525,48,2020-06-28,rejected,false
2847,2847,6216.32,mortgage,0.0062,48,2020-04-28,rejected,false
2848,2848,29359.8,auto,0.0386,48,2022-08-09,rejected,false
2849,2849,18701.05,mortgage,0.0081,36,2020-03-25,approved,false
2850,2850,3155.26,personal,0.0581,24,2022-01-20,approved,false
2851,2851,22776.58,personal,0.0459,36,2021-02-05,rejected,false
2852,2852,29922.68,auto,0.0133,24,2021-11-08,closed,false
2853,2853,7390.3,auto,0.054,48,2020-05-27,closed,false
2854,2854,29664.7,auto,0.0343,60,2020-03-14,closed,false
2855,2855,15799.18,personal,0.0312,12,2021-12-28,approved,false
2856,2856,13722.76,mortgage,0.0354,48,2021-12-10,approved,false
2857,2857,39978.68,auto,0.0457,48,2022-05-10,closed,false
2858,2858,23919.34,personal,0.0102,60,2022-09-24,closed,false
2859,2859,19518.23,mortgage,0.0278,36,2020-06-08,rejected,false
2860,2860,40838.1,personal,0.0261,36,2021-12-27,rejected,false
2861,2861,45606.87,mortgage,0.0485,24,2020-03-09,closed,false
2862,2862,16439.1,auto,0.0094,12,2022-08-12,closed,false
2863,2863,3469.51,auto,0.0471,24,2022-06-17,closed,false
2864,2864,27495.16,personal,0.0589,48,2022-11-09,approved,false
2865,2865,36042.53,mortgage,0.0425,36,2020-05-18,approved,false
2866,2866,29801.75,personal,0.0391,48,2021-09-08,closed,false
2867,2867,34714.73,mortgage,0.0504,48,2022-08-08,approved,false
2868,2868,32689.49,personal,0.0382,36,2020-06-02,approved,false
2869,2869,47843.75,mortgage,0.0368,48,2021-10-29,approved,false
2870,2870,43429.98,auto,0.0105,48,2021-06-15,closed,false
2871,2871,7460.33,personal,0.0125,12,2021-09-18,rejected,false
2872,2872,23177.59,mortgage,0.0394,24,2022-11-11,approved,false
2873,2873,23283.66,personal,0.0261,12,2021-07-23,closed,false
2874,2874,23360.35,personal,0.0558,60,2021-09-15,rejected,false
2875,2875,46604.49,mortgage,0.0004,12,2021-12-15,closed,false
2876,2876,17032.45,mortgage,0.0459,24,2020-03-02,closed,false
2877,2877,31099.38,personal,0.0057,12,2022-06-12,approved,false
2878,2878,44919.36,personal,0.0076,60,2022-06-17,closed,false
2879,2879,3476.39,mortgage,0.0276,48,2022-07-14,approved,false
2880,2880,44049.14,auto,0.036,48,2022-01-03,rejected,false
2881,2881,38482.99,personal,0.0584,12,2022-10-01,rejected,false
2882,2882,11185.75,personal,0.0091,60,2022-08-20,approved,false
2883,2883,16950.05,mortgage,0.0471,24,2020-01-25,rejected,false
2884,2884,16218.75,personal,0.0554,60,2022-08-02,approved,false
2885,2885,11844.02,auto,0.0084,12,2020-04-07,approved,false
2886,2886,32287.55,personal,0.0196,36,2020-01-08,rejected,false
2887,2887,49158.59,personal,0.0293,36,2022-12-13,rejected,false
2888,2888,9163.98,personal,0.0335,60,2021-10-17,closed,false
2889,2889,12377.25,auto,0.0178,12,2021-08-07,approved,false
2890,2890,15228.33,auto,0.0246,60,2021-11-14,rejected,false
2891,2891,46940.98,auto,0.0429,12,2020-01-16,rejected,false
2892,2892,31665.26,mortgage,0.0266,24,2021-12-19,rejected,false
2893,2893,11420.75,mortgage,0.0556,36,2021-02-06,closed,false
2894,2894,40395.46,auto,0.0319,48,2020-05-14,rejected,false
2895,2895,46220.76,mortgage,0.0001,36,2020-01-03,rejected,false
2896,2896,20768.67,mortgage,0.0504,48,2021-02-12,approved,false
2897,2897,9468.03,personal,0.0098,12,2020-11-13,rejected,false
2898,2898,16185.91,mortgage,0.0544,48,2020-09-25,closed,false
2899,2899,11638.62,mortgage,0.0203,24,2020-10-11,approved,false
2900,2900,10869.92,personal,0.0255,12,2020-07-29,rejected,false
2901,2901,9368.65,personal,0.0334,36,2022-06-11,approved,false
2902,2902,43926.34,mortgage,0.0276,36,2022-01-07,closed,false
2903,2903,5208.51,personal,0.0369,60,2020-11-09,closed,false
2904,2904,21254.13,auto,0.0578,48,2022-01-30,closed,false
2905,2905,1722.02,personal,0.0541,12,2021-03-16,rejected,false
2906,2906,15376.37,mortgage,0.0311,48,2022-10-18,rejected,false
2907,2907,35639.82,mortgage,0.0316,24,2022-02-19,closed,false
2908,2908,10938.95,auto,0.0013,24,2020-07-15,closed,false
2909,2909,49937.75,mortgage,0.0489,60,2020-08-13,rejected,false
2910,2910,3366.66,personal,0.0121,12,2022-08-11,rejected,false
2911,2911,7687.7,auto,0.0017,12,2020-04-29,closed,false
2912,2912,39557.17,mortgage,0.0301,48,2021-07-19,closed,false
2913,2913,48823.92,personal,0.0488,60,2021-03-28,approved,false
2914,2914,47746.64,personal,0.0239,36,2021-03-20,approved,false
2915,2915,40113.59,mortgage,0.0371,12,2022-09-16,rejected,false
2916,2916,48676.34,mortgage,0.0541,12,2022-02-08,closed,false
2917,2917,42198.93,mortgage,0.0371,12,2022-12-08,rejected,false
2918,2918,3843.22,mortgage,0.0281,60,2022-12-11,approved,false
2919,2919,42436.07,personal,0.0175,24,2020-01-05,rejected,false
2920,2920,24705.22,mortgage,0.0087,36,2022-01-26,rejected,false
2921,2921,23380.91,personal,0.0223,24,2022-06-15,rejected,false
2922,2922,1123.84,personal,0.0451,48,2020-04-16,rejected,false
2923,2923,31392.6,personal,0.0132,12,2021-03-08,closed,false
2924,2924,33908.82,mortgage,0.0349,48,2020-10-30,closed,false
2925,2925,39745.06,personal,0.0057,48,2020-08-25,rejected,false
2926,2926,16971.7,auto,0.0019,12,2022-07-27,approved,false
2927,2927,7278.55,mortgage,0.0504,60,2020-09-26,closed,false
2928,2928,22552.67,auto,0.0328,48,2020-02-07,rejected,false
2929,2929,18752.11,mortgage,0.046,60,2020-03-17,closed,false
2930,2930,37903.53,mortgage,0.0439,24,2022-05-01,rejected,false
2931,2931,12242.5,auto,0.0412,36,2020-06-26,closed,false
2932,2932,7770.38,mortgage,0.0569,36,2020-08-07,closed,false
2933,2933,22569.09,mortgage,0.0427,36,2022-04-08,rejected,false
2934,2934,31771.49,personal,0.0436,36,2022-04-06,closed,false
2935,2935,14768.88,mortgage,0.0262,60,2020-04-14,closed,false
2936,2936,6607.22,auto,0.052,24,2022-03-09,rejected,false
2937,2937,22516.7,auto,0.0106,60,2021-02-17,rejected,false
2938,2938,48131.99,mortgage,0.0064,48,2022-04-03,rejected,false
2939,2939,48398.41,personal,0.0215,12,2021-09-13,rejected,false
2940,2940,35725.6,auto,0.0326,48,2021-12-10,approved,false
2941,2941,39080.52,mortgage,0.0344,60,2022-06-17,closed,false
2942,2942,10972.0,mortgage,0.0297,48,2021-11-24,rejected,false
2943,2943,19358.04,auto,0.0101,48,2022-12-14,rejected,false
2944,2944,30632.95,personal,0.0448,48,2022-11-04,approved,false
2945,2945,37770.41,personal,0.0137,24,2022-05-05,closed,false
2946,2946,9164.62,auto,0.0197,24,2021-07-08,approved,false
2947,2947,23423.79,auto,0.0113,12,2021-12-07,rejected,false
2948,2948,8974.96,auto,0.0051,36,2020-03-26,closed,false
2949,2949,32034.57,auto,0.0165,60,2022-03-12,closed,false
2950,2950,38835.95,personal,0.0146,60,2021-08-10,closed,false
2951,2951,41832.12,auto,0.0266,24,2022-02-02,closed,false
2952,2952,36885.89,personal,0.0266,24,2022-04-02,rejected,false
2953,2953,8798.11,personal,0.0399,12,2020-06-02,approved,false
2954,2954,41592.18,personal,0.0261,60,2020-09-04,closed,false
2955,2955,17386.28,mortgage,0.045,60,2021-03-08,approved,false
2956,2956,41952.55,mortgage,0.0588,12,2022-01-03,approved,false
2957,2957,13294.13,mortgage,0.0539,12,2020-10-24,approved,false
2958,2958,24309.46,auto,0.0128,48,2020-09-27,closed,false
2959,2959,29252.01,mortgage,0.048,12,2020-04-23,rejected,false
2960,2960,2701.36,mortgage,0.0551,48,2020-01-18,closed,false
2961,2961,45281.03,auto,0.0045,60,2020-06-16,approved,false
2962,2962,26065.62,mortgage,0.0181,48,2020-01-18,approved,false
2963,2963,10410.05,personal,0.0194,36,2020-07-25,approved,false
2964,2964,8879.78,personal,0.0412,24,2020-10-09,approved,false
2965,2965,34640.86,auto,0.0326,48,2021-09-14,rejected,false
2966,2966,5004.92,auto,0.0465,36,2021-04-04,closed,false
2967,2967,22551.26,personal,0.0453,12,2021-05-12,approved,false
2968,2968,27473.55,auto,0.028,12,2022-09-21,rejected,false
2969,2969,12423.42,auto,0.0068,12,2022-09-06,rejected,false
2970,2970,7330.79,auto,0.0005,12,2021-06-27,closed,false
2971,2971,25044.62,auto,0.0235,36,2022-12-22,approved,false
2972,2972,17676.06,personal,0.0253,24,2021-01-28,rejected,false
2973,2973,7871.84,auto,0.0331,48,2021-12-27,closed,false
2974,2974,11308.31,mortgage,0.033,24,2020-03-31,closed,false
2975,2975,24076.04,auto,0.0275,48,2022-07-02,rejected,false
2976,2976,7519.47,auto,0.0289,24,2021-08-31,rejected,false
2977,2977,46869.85,personal,0.024,36,2021-06-09,approved,false
2978,2978,38997.34,mortgage,0.0013,36,2021-06-14,closed,false
2979,2979,16952.33,auto,0.0021,12,2022-04-06,closed,false
2980,2980,13659.43,auto,0.0229,60,2022-10-31,approved,false
2981,2981,43840.48,personal,0.0137,36,2022-04-15,approved,false
2982,2982,21919.47,auto,0.0509,36,2021-01-15,closed,false
2983,2983,43273.17,auto,0.0005,12,2022-04-14,closed,false
2984,2984,37380.36,auto,0.0564,60,2020-07-21,approved,false
2985,2985,5513.78,personal,0.0492,36,2022-06-23,rejected,false
2986,2986,40866.59,auto,0.0091,36,2020-10-21,closed,false
2987,2987,27454.17,mortgage,0.0119,24,2022-02-21,rejected,false
2988,2988,34202.41,auto,0.0035,48,2021-08-09,closed,false
2989,2989,11731.22,personal,0.0035,48,2021-05-27,closed,false
2990,2990,1013.26,mortgage,0.0588,24,2022-01-31,rejected,false
2991,2991,17350.72,personal,0.0505,48,2022-12-11,approved,false
2992,2992,10340.74,auto,0.0218,12,2021-04-06,approved,false
2993,2993,22325.61,auto,0.0348,60,2021-07-19,closed,false
