transaction_id,transaction_date,account_id,transaction_type,transaction_amount,transaction_currency,has_date_parsing_error
1025523,2025-02-06,928,withdrawal,4287.07,CHF,false
1025524,2025-02-03,886,deposit,666.22,HUF,false
1025525,2025-02-18,1824,transfer,9187.87,PLN,false
1025526,2025-01-21,2897,withdrawal,4286.36,AUD,false
1025527,2025-03-01,894,withdrawal,4316.2,HUF,false
1025528,2025-01-24,1297,withdrawal,4334.72,CHF,false
1025529,2025-01-05,4485,withdrawal,3374.41,HUF,false
1025530,2025-03-08,2168,transfer,4350.98,JPY,false
1025531,2025-01-10,2291,withdrawal,9215.88,PLN,false
1025532,2025-02-26,2009,deposit,8781.69,BGN,false
1025533,2025-02-15,3974,transfer,2121.95,NOK,false
1025534,2025-02-10,3931,withdrawal,8743.95,SEK,false
1025535,2025-03-04,2406,deposit,9546.0,ISK,false
1025536,2025-02-01,1126,transfer,8428.79,PLN,false
1025537,2025-03-05,4369,transfer,8580.05,ISK,false
1025538,2025-01-28,2425,deposit,3168.8,NOK,false
1025539,2025-02-23,3864,withdrawal,3509.01,GBP,false
1025540,2025-03-03,1997,transfer,2513.25,GBP,false
1025541,2025-02-10,4128,withdrawal,49.23,TRY,false
1025542,2025-01-27,97,transfer,7175.99,HUF,false
1025543,2025-01-29,2548,deposit,8.09,RON,false
1025544,2025-01-11,2919,transfer,47.12,BGN,false
1025545,2025-03-07,3329,transfer,2918.24,HUF,false
1025546,2025-02-25,2374,withdrawal,5958.26,HUF,false
1025547,2025-02-20,2147,transfer,3497.54,BGN,false
1025548,2025-02-10,3744,deposit,8626.53,DKK,false
1025549,2025-02-10,576,deposit,9941.04,BGN,false
1025550,2025-01-23,406,transfer,8093.83,BGN,false
1025551,2025-02-12,2945,transfer,7062.06,NOK,false
1025552,2025-03-04,1332,withdrawal,1413.05,BGN,false
1025553,2025-01-30,3970,withdrawal,1929.46,DKK,false
1025554,2025-01-20,480,withdrawal,7926.4,BGN,false
1025555,2025-03-04,3448,withdrawal,9320.98,AUD,false
1025556,2025-02-14,1990,transfer,1163.41,ISK,false
1025557,2025-01-14,1561,deposit,5882.56,SEK,false
1025558,2025-02-10,1145,deposit,5466.03,DKK,false
1025559,2025-01-19,849,deposit,9845.26,DKK,false
1025560,2025-02-05,3046,deposit,1736.95,PLN,false
1025561,2025-03-07,935,withdrawal,7025.73,NOK,false
1025562,2025-02-16,2589,transfer,3288.41,CHF,false
1025563,2025-02-25,4210,deposit,500.54,ISK,false
1025564,2025-01-25,4856,transfer,5059.19,CZK,false
1025565,2025-02-21,4047,transfer,7610.19,SEK,false
1025566,2025-02-14,1691,deposit,199.71,CHF,false
1025567,2025-01-19,273,withdrawal,5409.74,BGN,false
1025568,2025-01-11,2622,withdrawal,9328.83,SEK,false
1025569,2025-01-31,1638,transfer,7249.05,CHF,false
1025570,2025-02-22,3124,transfer,7660.25,RON,false
1025571,2025-01-31,1184,deposit,6145.04,RON,false
1025572,2025-01-29,1587,withdrawal,8333.73,AUD,false
1025573,2025-02-25,180,transfer,2328.32,SEK,false
1025574,2025-01-12,4619,transfer,4274.68,CZK,false
1025575,2025-03-10,4812,withdrawal,1123.29,AUD,false
1025576,2025-02-01,4789,withdrawal,468.13,GBP,false
1025577,2025-01-06,4952,withdrawal,5928.36,AUD,false
1025578,2025-02-20,2302,transfer,955.11,DKK,false
1025579,2025-01-24,175,withdrawal,4491.81,BGN,false
1025580,2025-02-16,4323,withdrawal,2725.04,SEK,false
1025581,2025-03-02,1203,transfer,5178.93,RON,false
1025582,2025-02-15,3387,transfer,9412.34,RON,false
1025583,2025-03-09,4164,withdrawal,2083.75,GBP,false
1025584,2025-01-23,2573,deposit,2072.58,RON,false
1025585,2025-01-08,3303,transfer,1420.03,JPY,false
1025586,2025-03-08,3995,transfer,9332.79,CZK,false
1025587,2025-02-06,3076,deposit,2353.99,TRY,false
1025588,2025-03-03,2882,deposit,6520.33,BGN,false
1025589,2025-01-03,4314,withdrawal,2579.9,PLN,false
1025590,2025-01-23,1187,transfer,4064.43,SEK,false
1025591,2025-01-27,402,transfer,3186.83,ISK,false
1025592,2025-01-26,3257,deposit,2104.35,CHF,false
1025593,2025-02-17,4723,withdrawal,1968.25,TRY,false
1025594,2025-01-09,3510,withdrawal,4523.01,CZK,false
1025595,2025-01-19,68,transfer,3509.82,NOK,false
1025596,2025-01-24,2207,withdrawal,5612.33,CZK,false
1025597,2025-02-19,1214,transfer,7037.01,AUD,false
1025598,2025-02-24,612,deposit,2795.31,CHF,false
1025599,2025-02-18,1427,transfer,9252.41,ISK,false
1025600,2025-01-31,2168,deposit,9874.77,GBP,false
1025601,2025-02-09,4598,deposit,3892.8,CHF,false
1025602,2025-03-05,213,transfer,9073.49,DKK,false
1025603,2025-02-15,3563,deposit,4117.76,JPY,false
1025604,2025-02-11,742,withdrawal,7984.85,GBP,false
1025605,2025-02-11,463,deposit,1456.29,SEK,false
1025606,2025-02-03,3336,deposit,9876.35,DKK,false
1025607,2025-02-15,508,withdrawal,8313.77,AUD,false
1025608,2025-01-24,2187,deposit,7074.37,CHF,false
1025609,2025-01-02,2788,withdrawal,2592.87,ISK,false
1025610,2025-02-11,1180,withdrawal,3207.05,CHF,false
1025611,2025-03-08,1461,withdrawal,2320.11,NOK,false
1025612,2025-02-01,2521,deposit,9590.71,SEK,false
1025613,2025-01-13,4693,transfer,2077.31,SEK,false
1025614,2025-02-15,2723,withdrawal,8531.25,CHF,false
1025615,2025-03-03,1265,deposit,9892.01,CHF,false
1025616,2025-02-03,4516,withdrawal,6017.78,GBP,false
1025617,2025-01-30,1636,deposit,8700.59,SEK,false
1025618,2025-01-24,1381,deposit,2626.09,BGN,false
1025619,2025-01-17,4234,transfer,3917.71,DKK,false
1025620,2025-02-05,967,withdrawal,9538.6,CZK,false
1025621,2025-02-05,2303,transfer,1120.7,BGN,false
1025622,2025-01-26,3138,deposit,9773.65,JPY,false
1025623,2025-01-16,3378,deposit,5843.22,SEK,false
1025624,2025-02-08,1831,transfer,4219.34,AUD,false
1025625,2025-02-11,178,deposit,2895.45,RON,false
1025626,2025-03-07,2641,deposit,1880.96,HUF,false
1025627,2025-01-27,1485,withdrawal,2519.17,GBP,false
1025628,2025-01-31,2241,withdrawal,2008.44,SEK,false
1025629,2025-02-10,379,transfer,1983.09,HUF,false
1025630,2025-02-23,4887,transfer,7504.04,CZK,false
1025631,2025-01-30,2698,transfer,5476.47,HUF,false
1025632,2025-01-06,3475,withdrawal,4882.95,ISK,false
1025633,2025-01-06,1528,withdrawal,6723.02,CZK,false
1025634,2025-01-10,4568,deposit,7472.8,HUF,false
1025635,2025-01-21,1369,deposit,4858.08,NOK,false
1025636,2025-01-18,711,withdrawal,9820.72,BGN,false
1025637,2025-03-04,4645,withdrawal,5465.13,RON,false
1025638,2025-02-03,2881,deposit,2550.19,RON,false
1025639,2025-03-08,180,withdrawal,5583.48,SEK,false
1025640,2025-02-11,2362,transfer,8979.11,CZK,false
1025641,2025-03-03,3258,transfer,5492.17,GBP,false
1025642,2025-02-09,767,withdrawal,9108.57,CHF,false
1025643,2025-01-09,3494,withdrawal,1532.8,BGN,false
1025644,2025-01-09,4036,deposit,9090.04,RON,false
1025645,2025-03-08,3728,transfer,9952.69,ISK,false
1025646,2025-01-24,1323,withdrawal,8211.02,CHF,false
1025647,2025-02-21,3170,deposit,1453.34,HUF,false
1025648,2025-01-04,1544,transfer,6923.64,NOK,false
1025649,2025-02-14,2568,deposit,5300.45,SEK,false
1025650,2025-02-07,1488,withdrawal,877.39,RON,false
1025651,2025-01-20,1679,withdrawal,5991.94,SEK,false
1025652,2025-01-18,338,deposit,1212.18,PLN,false
1025653,2025-01-18,1676,transfer,8200.52,RON,false
1025654,2025-03-03,2127,withdrawal,5367.83,CZK,false
1025655,2025-01-04,4772,withdrawal,875.52,AUD,false
1025656,2025-01-06,1505,withdrawal,2896.57,BGN,false
1025657,2025-01-21,2153,deposit,2247.58,HUF,false
1025658,2025-02-11,289,transfer,9058.34,CZK,false
1025659,2025-01-27,1399,deposit,2421.4,JPY,false
1025660,2025-03-07,3959,withdrawal,4332.09,PLN,false
1025661,2025-02-01,3544,transfer,469.78,CHF,false
1025662,2025-03-07,2138,withdrawal,7724.73,BGN,false
1025663,2025-03-01,3909,transfer,6324.7,NOK,false
1025664,2025-02-09,2536,withdrawal,5360.49,RON,false
1025665,2025-01-07,1939,deposit,7067.39,CHF,false
1025666,2025-02-19,3753,withdrawal,9399.62,JPY,false
1025667,2025-01-02,2798,transfer,748.71,PLN,false
1025668,2025-01-10,3491,withdrawal,3702.1,HUF,false
1025669,2025-02-08,1456,deposit,8523.2,GBP,false
1025670,2025-01-02,1119,withdrawal,3964.95,AUD,false
1025671,2025-01-17,2854,transfer,5240.17,PLN,false
1025672,2025-01-08,4764,withdrawal,9120.98,BGN,false
1025673,2025-01-14,4786,withdrawal,3932.21,ISK,false
1025674,2025-03-03,2833,withdrawal,7498.92,DKK,false
1025675,2025-03-03,1070,deposit,1044.54,HUF,false
1025676,2025-03-03,833,deposit,7934.36,DKK,false
1025677,2025-02-21,1604,transfer,691.98,ISK,false
1025678,2025-02-17,369,withdrawal,3297.43,DKK,false
1025679,2025-02-27,2521,withdrawal,6768.63,NOK,false
1025680,2025-01-20,562,deposit,5950.37,RON,false
1025681,2025-02-19,3995,withdrawal,694.04,SEK,false
1025682,2025-01-09,4494,deposit,5013.77,JPY,false
1025683,2025-02-03,4960,withdrawal,3947.7,HUF,false
1025684,2025-01-01,3613,transfer,2177.31,BGN,false
1025685,2025-01-27,874,transfer,5374.32,NOK,false
1025686,2025-03-02,98,withdrawal,2506.78,PLN,false
1025687,2025-03-02,160,withdrawal,2480.51,RON,false
1025688,2025-02-19,3964,deposit,2804.4,DKK,false
1025689,2025-01-13,1744,transfer,18.66,BGN,false
1025690,2025-01-19,4584,withdrawal,5478.23,PLN,false
1025691,2025-01-14,680,deposit,8269.03,DKK,false
1025692,2025-01-09,2880,transfer,4912.64,GBP,false
1025693,2025-01-13,4025,deposit,1559.35,HUF,false
1025694,2025-01-05,945,deposit,517.14,NOK,false
1025695,2025-01-07,2012,transfer,6607.73,RON,false
1025696,2025-02-21,4864,deposit,7182.47,SEK,false
1025697,2025-01-21,4853,deposit,8452.45,DKK,false
1025698,2025-03-09,2345,deposit,668.34,JPY,false
1025699,2025-01-14,1199,deposit,7442.01,CZK,false
1025700,2025-01-27,1881,deposit,4558.22,ISK,false
1025701,2025-02-23,1702,deposit,3794.13,DKK,false
1025702,2025-02-20,2904,transfer,6491.91,JPY,false
1025703,2025-03-04,2518,deposit,316.71,ISK,false
1025704,2025-01-03,4272,withdrawal,9154.16,NOK,false
1025705,2025-03-08,4071,deposit,7738.1,BGN,false
1025706,2025-02-10,3962,transfer,8139.82,NOK,false
1025707,2025-01-25,2695,withdrawal,9966.41,DKK,false
1025708,2025-02-23,260,transfer,339.6,CZK,false
1025709,2025-01-13,173,withdrawal,6780.13,JPY,false
1025710,2025-03-01,2293,withdrawal,6380.79,AUD,false
1025711,2025-02-26,483,deposit,5195.23,ISK,false
1025712,2025-01-12,4324,transfer,2426.22,ISK,false
1025713,2025-02-04,4924,transfer,5462.39,BGN,false
1025714,2025-03-02,3783,withdrawal,2522.41,PLN,false
1025715,2025-01-19,4163,withdrawal,6909.34,HUF,false
1025716,2025-01-08,289,transfer,6105.65,NOK,false
1025717,2025-01-20,4843,transfer,2218.93,ISK,false
1025718,2025-02-06,1177,deposit,5741.22,SEK,false
1025719,2025-01-28,1867,deposit,4156.09,DKK,false
1025720,2025-01-20,348,transfer,2015.39,JPY,false
1025721,2025-01-09,2311,transfer,1249.65,TRY,false
1025722,2025-01-14,4378,deposit,2754.74,JPY,false
1025723,2025-02-25,2130,transfer,9327.96,SEK,false
1025724,2025-01-27,1961,deposit,9524.71,CHF,false
1025725,2025-02-23,4248,transfer,6776.61,JPY,false
1025726,2025-02-04,4037,deposit,3018.82,ISK,false
1025727,2025-01-10,3168,deposit,2035.38,DKK,false
1025728,2025-03-04,2956,deposit,4988.32,ISK,false
1025729,2025-02-19,3407,withdrawal,9896.28,SEK,false
1025730,2025-02-09,991,deposit,5111.35,TRY,false
1025731,2025-02-23,943,transfer,4626.36,BGN,false
1025732,2025-01-22,1549,transfer,4462.85,RON,false
1025733,2025-01-02,488,withdrawal,6402.13,TRY,false
1025734,2025-01-23,144,deposit,6476.64,RON,false
1025735,2025-02-03,2272,transfer,6943.95,JPY,false
1025736,2025-02-21,4186,deposit,31.13,RON,false
1025737,2025-03-04,4533,withdrawal,3218.16,TRY,false
1025738,2025-01-05,4293,deposit,2705.33,SEK,false
1025739,2025-02-28,2040,deposit,6755.16,BGN,false
1025740,2025-03-05,3409,deposit,903.13,JPY,false
1025741,2025-02-09,2790,transfer,7468.76,RON,false
1025742,2025-03-09,3387,transfer,6200.33,JPY,false
1025743,2025-02-07,1627,transfer,9106.17,HUF,false
1025744,2025-02-04,4804,withdrawal,8365.49,JPY,false
1025745,2025-02-22,923,transfer,167.38,ISK,false
1025746,2025-01-12,1639,deposit,6379.84,ISK,false
1025747,2025-01-10,2236,deposit,1540.25,PLN,false
1025748,2025-02-04,83,transfer,4890.66,CHF,false
1025749,2025-02-13,1129,transfer,2709.22,JPY,false
1025750,2025-03-07,2388,deposit,5126.52,DKK,false
1025751,2025-03-04,1917,deposit,3181.56,CHF,false
1025752,2025-02-01,2636,transfer,1017.8,PLN,false
1025753,2025-01-16,1282,transfer,6378.3,JPY,false
1025754,2025-01-27,3189,deposit,3865.56,HUF,false
1025755,2025-02-21,1106,transfer,592.79,AUD,false
1025756,2025-02-19,294,transfer,465.63,RON,false
1025757,2025-02-06,2755,deposit,1940.39,AUD,false
1025758,2025-01-16,3026,deposit,8694.25,SEK,false
1025759,2025-01-27,3059,deposit,9847.67,DKK,false
1025760,2025-02-19,2378,transfer,594.78,PLN,false
1025761,2025-02-14,3358,deposit,8728.93,BGN,false
1025762,2025-02-01,761,deposit,36.88,BGN,false
1025763,2025-02-15,4595,withdrawal,3205.86,ISK,false
1025764,2025-01-26,3443,deposit,2660.63,HUF,false
1025765,2025-02-05,1838,transfer,5753.54,ISK,false
1025766,2025-02-21,4371,withdrawal,6186.49,BGN,false
1025767,2025-02-16,3388,deposit,8277.15,GBP,false
1025768,2025-01-09,4479,transfer,4373.51,CHF,false
1025769,2025-02-10,917,deposit,2853.54,BGN,false
1025770,2025-01-10,496,transfer,5318.95,SEK,false
1025771,2025-01-25,3331,transfer,2559.71,CHF,false
1025772,2025-02-09,286,transfer,5792.08,CZK,false
1025773,2025-02-21,2878,deposit,3723.95,PLN,false
1025774,2025-02-16,985,deposit,2151.3,ISK,false
1025775,2025-03-03,4242,deposit,2030.88,RON,false
1025776,2025-02-20,4296,transfer,6031.34,RON,false
1025777,2025-01-30,546,deposit,3048.32,NOK,false
1025778,2025-03-04,1363,transfer,4086.08,SEK,false
1025779,2025-01-28,4932,transfer,8434.89,PLN,false
1025780,2025-01-17,3951,deposit,1394.39,NOK,false
1025781,2025-01-10,4539,transfer,8422.24,AUD,false
1025782,2025-01-19,1995,deposit,2244.59,ISK,false
1025783,2025-02-05,1806,transfer,8280.51,CHF,false
1025784,2025-01-07,1462,withdrawal,220.32,GBP,false
1025785,2025-02-02,145,transfer,1683.39,RON,false
1025786,2025-02-01,4193,deposit,2735.15,GBP,false
1025787,2025-01-04,4601,withdrawal,1094.88,JPY,false
1025788,2025-03-08,3144,withdrawal,5829.26,CHF,false
1025789,2025-01-03,3378,withdrawal,3085.7,TRY,false
1025790,2025-01-12,4915,deposit,7474.14,ISK,false
1025791,2025-03-06,4646,withdrawal,2405.33,JPY,false
1025792,2025-02-23,1161,deposit,284.08,JPY,false
1025793,2025-02-07,1808,withdrawal,7095.08,BGN,false
1025794,2025-01-06,2956,deposit,3365.53,RON,false
1025795,2025-02-17,735,transfer,6511.97,SEK,false
1025796,2025-01-03,2514,transfer,9394.01,DKK,false
1025797,2025-03-06,575,deposit,3922.05,PLN,false
1025798,2025-02-12,3208,deposit,3954.57,AUD,false
1025799,2025-02-10,1219,withdrawal,1811.17,AUD,false
1025800,2025-02-20,1504,transfer,5625.07,CHF,false
1025801,2025-03-10,24,deposit,9551.13,SEK,false
1025802,2025-02-21,820,withdrawal,1227.69,BGN,false
1025803,2025-02-18,3518,transfer,7625.04,SEK,false
1025804,2025-02-18,4390,withdrawal,1621.82,HUF,false
1025805,2025-02-06,1856,transfer,5696.85,DKK,false
1025806,2025-01-01,4910,transfer,2274.57,DKK,false
1025807,2025-02-12,2303,withdrawal,7536.62,HUF,false
1025808,2025-01-13,2747,deposit,781.77,GBP,false
1025809,2025-02-22,1205,transfer,8760.14,ISK,false
1025810,2025-02-09,2253,transfer,8011.63,CZK,false
1025811,2025-02-22,1410,transfer,107.94,JPY,false
1025812,2025-01-23,4488,deposit,1127.18,DKK,false
1025813,2025-02-09,2433,withdrawal,2231.91,BGN,false
1025814,2025-02-22,4689,withdrawal,4426.47,TRY,false
1025815,2025-03-10,3435,withdrawal,2752.3,CHF,false
1025816,2025-02-27,406,transfer,9511.21,GBP,false
1025817,2025-01-11,4665,deposit,2534.82,JPY,false
1025818,2025-02-03,4735,deposit,1724.7,PLN,false
1025819,2025-02-02,8,withdrawal,3590.91,AUD,false
1025820,2025-01-28,2876,withdrawal,5646.07,NOK,false
1025821,2025-01-05,2847,deposit,7688.03,TRY,false
1025822,2025-01-05,290,withdrawal,4326.67,ISK,false
1025823,2025-03-05,121,deposit,767.17,NOK,false
1025824,2025-01-04,2019,transfer,2883.83,TRY,false
1025825,2025-01-21,2733,withdrawal,3544.49,AUD,false
1025826,2025-01-26,675,deposit,980.42,NOK,false
1025827,2025-02-13,3038,deposit,5258.85,JPY,false
1025828,2025-02-12,4782,withdrawal,1949.38,BGN,false
1025829,2025-01-22,3785,deposit,5474.36,RON,false
1025830,2025-01-28,2766,withdrawal,8474.17,RON,false
1025831,2025-02-07,3861,deposit,9139.65,DKK,false
1025832,2025-02-19,505,transfer,5382.07,BGN,false
1025833,2025-01-15,437,deposit,7576.02,BGN,false
1025834,2025-01-07,3226,withdrawal,7391.36,DKK,false
1025835,2025-02-04,379,withdrawal,2207.4,CHF,false
1025836,2025-01-11,3804,deposit,9502.14,HUF,false
1025837,2025-02-22,4487,transfer,7118.57,HUF,false
1025838,2025-02-02,3597,withdrawal,5311.85,HUF,false
1025839,2025-01-26,848,deposit,4044.61,DKK,false
1025840,2025-02-13,3975,deposit,2018.94,PLN,false
1025841,2025-01-30,951,withdrawal,8490.93,CZK,false
1025842,2025-03-10,4242,transfer,9986.21,PLN,false
1025843,2025-03-07,1763,withdrawal,3665.66,GBP,false
1025844,2025-01-07,2966,withdrawal,6809.16,JPY,false
1025845,2025-01-06,4464,deposit,9853.4,ISK,false
1025846,2025-01-01,267,transfer,4381.23,PLN,false
1025847,2025-01-18,784,transfer,5730.93,TRY,false
1025848,2025-02-07,1005,transfer,4576.04,RON,false
1025849,2025-02-13,2253,withdrawal,5222.96,SEK,false
1025850,2025-02-23,3068,deposit,6717.24,RON,false
1025851,2025-02-26,2861,transfer,3918.21,RON,false
1025852,2025-01-21,4979,transfer,1592.11,RON,false
1025853,2025-01-11,211,withdrawal,8487.89,PLN,false
1025854,2025-02-09,2391,withdrawal,8861.95,PLN,false
1025855,2025-01-27,2786,withdrawal,1404.6,AUD,false
1025856,2025-02-26,979,deposit,5509.51,JPY,false
1025857,2025-02-15,1156,transfer,9626.25,ISK,false
1025858,2025-01-09,535,transfer,8167.6,NOK,false
1025859,2025-02-25,2826,withdrawal,7994.05,SEK,false
1025860,2025-01-09,4901,deposit,8399.93,CHF,false
1025861,2025-02-24,384,withdrawal,0.08,ISK,false
1025862,2025-03-01,3780,deposit,3440.02,AUD,false
1025863,2025-01-03,3630,deposit,4972.35,JPY,false
1025864,2025-03-02,4312,transfer,3052.47,BGN,false
1025865,2025-02-10,1306,deposit,2973.09,BGN,false
1025866,2025-03-06,2297,deposit,8404.98,ISK,false
1025867,2025-02-24,513,withdrawal,144.33,DKK,false
1025868,2025-02-08,3656,deposit,2819.27,PLN,false
1025869,2025-02-21,935,transfer,7126.38,RON,false
1025870,2025-02-26,4860,withdrawal,8535.64,BGN,false
1025871,2025-02-11,63,transfer,4838.17,JPY,false
1025872,2025-01-29,659,withdrawal,2937.33,BGN,false
1025873,2025-02-08,2784,withdrawal,9692.88,SEK,false
1025874,2025-02-04,3060,deposit,1291.35,CZK,false
1025875,2025-02-07,4228,deposit,7305.73,DKK,false
1025876,2025-02-27,2473,deposit,7450.96,GBP,false
1025877,2025-02-09,860,withdrawal,4168.4,JPY,false
1025878,2025-02-25,1790,withdrawal,8343.22,PLN,false
1025879,2025-02-14,4592,withdrawal,392.81,TRY,false
1025880,2025-02-06,4789,withdrawal,7715.03,HUF,false
1025881,2025-02-03,1933,deposit,7814.59,NOK,false
1025882,2025-01-31,1989,deposit,1889.22,GBP,false
1025883,2025-02-07,93,transfer,361.71,SEK,false
1025884,2025-01-07,2643,deposit,6033.77,CZK,false
1025885,2025-01-04,1962,deposit,7539.83,JPY,false
1025886,2025-02-23,3236,withdrawal,8206.77,GBP,false
1025887,2025-02-24,1402,transfer,9008.16,RON,false
1025888,2025-01-23,505,transfer,4598.91,HUF,false
1025889,2025-03-10,4670,deposit,266.26,HUF,false
1025890,2025-03-01,4332,deposit,8701.88,BGN,false
1025891,2025-02-19,111,withdrawal,6968.9,CHF,false
1025892,2025-02-27,514,transfer,8252.12,GBP,false
1025893,2025-03-06,4666,transfer,9445.63,RON,false
1025894,2025-02-12,4183,transfer,3368.37,PLN,false
1025895,2025-01-31,3612,transfer,4785.35,SEK,false
1025896,2025-02-09,2457,withdrawal,6854.67,SEK,false
1025897,2025-01-14,126,transfer,1508.25,CZK,false
1025898,2025-02-18,4470,withdrawal,70.22,RON,false
1025899,2025-02-13,2435,withdrawal,5978.18,HUF,false
1025900,2025-02-27,265,withdrawal,4841.39,ISK,false
1025901,2025-01-31,52,deposit,3998.03,ISK,false
1025902,2025-02-09,378,withdrawal,7560.68,PLN,false
1025903,2025-01-22,3690,withdrawal,958.11,CHF,false
1025904,2025-03-03,1954,deposit,2412.34,HUF,false
1025905,2025-03-09,2178,deposit,695.47,GBP,false
1025906,2025-02-28,3077,withdrawal,4859.38,ISK,false
1025907,2025-01-25,2138,deposit,8258.04,TRY,false
1025908,2025-02-28,4549,deposit,1644.66,RON,false
1025909,2025-03-09,1161,withdrawal,9172.85,CZK,false
1025910,2025-01-08,2554,transfer,8334.4,GBP,false
1025911,2025-01-18,4428,deposit,4789.42,HUF,false
1025912,2025-03-02,4364,deposit,5719.67,TRY,false
1025913,2025-02-05,1537,deposit,2933.84,NOK,false
1025914,2025-02-28,1220,deposit,5289.89,BGN,false
1025915,2025-01-18,4175,transfer,5746.94,SEK,false
1025916,2025-01-18,4189,withdrawal,8457.79,CHF,false
1025917,2025-01-29,2507,transfer,3833.86,HUF,false
1025918,2025-01-20,2642,deposit,5644.1,CHF,false
1025919,2025-02-12,4350,deposit,4877.79,HUF,false
1025920,2025-02-22,2386,withdrawal,8623.6,JPY,false
1025921,2025-01-23,1938,deposit,9017.05,NOK,false
1025922,2025-02-14,4618,transfer,6279.14,HUF,false
1025923,2025-01-27,2884,deposit,1789.97,DKK,false
1025924,2025-01-31,1678,transfer,6177.27,AUD,false
1025925,2025-01-06,3575,withdrawal,7722.99,NOK,false
1025926,2025-01-18,1246,withdrawal,7369.81,CHF,false
1025927,2025-03-01,2807,deposit,2779.25,AUD,false
1025928,2025-01-09,2308,transfer,7787.0,HUF,false
1025929,2025-01-25,1525,deposit,3100.89,HUF,false
1025930,2025-01-01,2671,transfer,3513.96,DKK,false
1025931,2025-02-11,1124,deposit,2276.06,CHF,false
