transaction_id,transaction_date,account_id,transaction_type,transaction_amount,transaction_currency
1021431,26.01.2025,846,withdrawal,"6281,55", ISK
1021432,26.01.2025,4667,transfer,"408,88", JPY
1021433,24.01.2025,3703,deposit,"7701,32", PLN
1021434,27.01.2025,4041,transfer,"3884,59", ISK
1021435,27.01.2025,2933,transfer,"7826,49", ISK
1021436,17.02.2025,4380,deposit,"1029,64", BGN
1021437,02.02.2025,1717,withdrawal,"3126,17", AUD
1021438,20.01.2025,3328,withdrawal,"9309,78", HUF
1021439,05.02.2025,3989,transfer,"6027,38", PLN
1021440,18.02.2025,3182,transfer,"9878,34", JPY
1021441,19.02.2025,3661,transfer,"5744,68", AUD
1021442,07.02.2025,1135,deposit,"9817,70", CHF
1021443,14.01.2025,2431,deposit,"5302,56", TRY
1021444,06.01.2025,1771,withdrawal,"7760,44", JPY
1021445,28.02.2025,4457,deposit,"3930,56", DKK
1021446,24.01.2025,2427,deposit,"1512,72", BGN
1021447,07.03.2025,2820,deposit,"6819,51", DKK
1021448,24.01.2025,828,withdrawal,"4978,95", CZK
1021449,08.01.2025,1223,deposit,"5248,49", JPY
1021450,25.01.2025,1323,transfer,"4195,71", NOK
1021451,04.01.2025,1219,transfer,"1999,26", CHF
1021452,05.03.2025,3635,transfer,"6359,66", BGN
1021453,17.01.2025,1742,transfer,"1019,63", JPY
1021454,23.02.2025,1036,withdrawal,"4694,89", JPY
1021455,28.02.2025,1450,transfer,"1618,25", CHF
1021456,03.02.2025,3720,transfer,"6693,10", TRY
1021457,19.02.2025,2294,transfer,"6464,34", SEK
1021458,05.02.2025,3387,withdrawal,"7510,88", RON
1021459,17.02.2025,2694,withdrawal,"9367,99", AUD
1021460,05.02.2025,1470,transfer,"6530,14", DKK
1021461,05.01.2025,3786,deposit,"3296,40", TRY
1021462,21.02.2025,2296,transfer,"1239,56", DKK
1021463,26.01.2025,1256,withdrawal,"2176,14", JPY
1021464,20.01.2025,4200,withdrawal,"6605,50", DKK
1021465,22.01.2025,1447,transfer,"5906,49", DKK
1021466,10.01.2025,3295,transfer,"7440,38", JPY
1021467,05.03.2025,1452,deposit,"6958,03", CHF
1021468,10.02.2025,2284,withdrawal,"3001,78", SEK
1021469,23.01.2025,3599,deposit,"5827,64", CZK
1021470,09.01.2025,118,withdrawal,"5737,76", AUD
1021471,12.02.2025,4025,withdrawal,"7917,33", CHF
1021472,12.02.2025,4164,withdrawal,"6641,56", DKK
1021473,09.02.2025,1372,deposit,"135,51", GBP
1021474,15.01.2025,1580,transfer,"5203,74", HUF
1021475,01.02.2025,3195,transfer,"3432,42", JPY
1021476,21.02.2025,3868,withdrawal,"1754,37", HUF
1021477,08.02.2025,4502,withdrawal,"1768,64", NOK
1021478,26.01.2025,3586,transfer,"7004,31", HUF
1021479,02.03.2025,4503,deposit,"6940,23", GBP
1021480,01.02.2025,4163,deposit,"1891,43", NOK
1021481,22.01.2025,3731,transfer,"9792,74", AUD
1021482,15.02.2025,938,deposit,"4618,25", NOK
1021483,22.01.2025,3890,deposit,"5660,62", ISK
1021484,22.01.2025,3063,withdrawal,"5983,88", DKK
1021485,17.02.2025,4025,deposit,"2170,56", JPY
1021486,03.01.2025,1977,withdrawal,"4266,57", DKK
1021487,06.02.2025,4863,withdrawal,"4888,30", BGN
1021488,26.01.2025,663,deposit,"5676,83", SEK
1021489,15.02.2025,2224,deposit,"1697,28", CHF
1021490,18.01.2025,2767,deposit,"965,47", CZK
1021491,12.01.2025,256,transfer,"8445,02", DKK
1021492,15.02.2025,2340,withdrawal,"1731,23", GBP
1021493,24.02.2025,504,withdrawal,"2266,32", DKK
1021494,09.03.2025,1102,deposit,"9300,86", CZK
1021495,03.02.2025,2677,withdrawal,"780,14", BGN
1021496,28.02.2025,253,withdrawal,"9751,49", DKK
1021497,09.01.2025,2635,transfer,"3488,56", NOK
1021498,30.01.2025,2842,withdrawal,"6886,15", SEK
1021499,02.02.2025,2565,withdrawal,"7481,83", CZK
1021500,04.02.2025,2561,withdrawal,"709,13", HUF
1021501,29.01.2025,4449,withdrawal,"9589,94", CZK
1021502,07.02.2025,4021,transfer,"4960,95", AUD
1021503,04.01.2025,958,transfer,"4144,00", HUF
1021504,23.01.2025,338,transfer,"7306,18", RON
1021505,24.02.2025,1915,transfer,"7390,43", PLN
1021506,03.01.2025,1132,deposit,"42,60", SEK
1021507,07.02.2025,4104,deposit,"2443,56", CHF
1021508,02.02.2025,1576,deposit,"9672,52", AUD
1021509,24.01.2025,1717,withdrawal,"5009,21", SEK
1021510,05.01.2025,3639,deposit,"715,27", ISK
1021511,15.02.2025,1589,transfer,"8709,40", BGN
1021512,17.01.2025,2823,withdrawal,"9054,98", DKK
1021513,11.02.2025,1434,withdrawal,"4228,33", GBP
1021514,15.01.2025,3418,deposit,"9067,32", CZK
1021515,27.02.2025,3922,deposit,"3685,53", TRY
1021516,10.01.2025,2017,deposit,"4636,06", GBP
1021517,11.02.2025,3007,transfer,"3707,99", RON
1021518,24.01.2025,3657,withdrawal,"2149,98", ISK
1021519,17.02.2025,2724,withdrawal,"9077,15", ISK
1021520,20.01.2025,1083,withdrawal,"3230,60", CZK
1021521,06.01.2025,140,deposit,"7659,63", TRY
1021522,02.02.2025,174,transfer,"6002,61", PLN
1021523,20.02.2025,1176,deposit,"9333,67", TRY
1021524,19.01.2025,1053,withdrawal,"1553,90", BGN
1021525,10.02.2025,4511,transfer,"38,51", BGN
1021526,12.01.2025,3142,withdrawal,"5933,57", BGN
1021527,21.01.2025,2336,deposit,"6976,15", SEK
1021528,09.02.2025,3879,transfer,"7983,09", SEK
1021529,29.01.2025,2890,withdrawal,"9255,94", TRY
1021530,21.02.2025,479,transfer,"7743,01", TRY
1021531,22.01.2025,3907,transfer,"4794,95", HUF
1021532,09.03.2025,4991,transfer,"5935,45", ISK
1021533,05.02.2025,3600,deposit,"9522,68", DKK
1021534,11.01.2025,4367,deposit,"2315,46", GBP
1021535,13.01.2025,4503,deposit,"4276,94", SEK
1021536,27.02.2025,112,withdrawal,"8819,77", SEK
1021537,06.03.2025,769,withdrawal,"8426,86", AUD
1021538,04.02.2025,1244,transfer,"9775,11", TRY
1021539,14.02.2025,4795,withdrawal,"577,32", HUF
1021540,10.03.2025,2561,deposit,"2476,16", DKK
1021541,05.01.2025,2324,withdrawal,"443,88", HUF
1021542,09.02.2025,326,withdrawal,"5077,59", AUD
1021543,17.02.2025,1879,deposit,"8253,58", HUF
1021544,03.01.2025,3672,transfer,"7443,62", CHF
1021545,03.03.2025,2921,withdrawal,"8561,69", NOK
1021546,10.03.2025,4363,transfer,"1240,92", GBP
1021547,08.03.2025,4921,transfer,"2442,40", HUF
1021548,18.01.2025,2588,transfer,"5865,35", SEK
1021549,10.03.2025,3326,transfer,"5890,34", CHF
1021550,02.02.2025,2368,transfer,"1861,67", JPY
1021551,23.01.2025,2389,transfer,"1362,06", GBP
1021552,17.01.2025,4323,transfer,"9153,65", NOK
1021553,16.02.2025,4365,deposit,"6496,77", SEK
1021554,07.01.2025,4218,transfer,"7796,08", GBP
1021555,08.02.2025,1491,deposit,"5401,60", JPY
1021556,01.02.2025,1175,deposit,"6110,41", PLN
1021557,28.02.2025,1923,withdrawal,"5150,91", TRY
1021558,25.02.2025,2116,withdrawal,"6095,13", RON
1021559,06.03.2025,4353,withdrawal,"4446,98", ISK
1021560,04.01.2025,3759,deposit,"9916,27", JPY
1021561,09.02.2025,1666,deposit,"5155,62", CZK
1021562,17.02.2025,1535,deposit,"1078,82", ISK
1021563,24.01.2025,3442,withdrawal,"9602,07", PLN
1021564,19.02.2025,3452,transfer,"9279,04", ISK
1021565,09.02.2025,2452,withdrawal,"9662,74", PLN
1021566,25.01.2025,459,withdrawal,"8891,20", RON
1021567,19.02.2025,4951,deposit,"2177,89", NOK
1021568,23.01.2025,3396,withdrawal,"711,81", NOK
1021569,13.01.2025,302,withdrawal,"5124,03", PLN
1021570,20.02.2025,2684,withdrawal,"9098,31", ISK
1021571,13.02.2025,1002,withdrawal,"699,50", JPY
1021572,27.01.2025,1823,deposit,"7128,78", DKK
1021573,31.01.2025,4447,withdrawal,"1768,90", TRY
1021574,13.02.2025,3666,transfer,"3547,17", SEK
1021575,10.03.2025,4814,transfer,"4392,24", AUD
1021576,25.02.2025,2259,transfer,"3253,49", HUF
1021577,13.02.2025,1932,deposit,"6264,90", TRY
1021578,18.01.2025,3905,withdrawal,"8397,24", PLN
1021579,30.01.2025,1391,deposit,"6250,14", CHF
1021580,28.01.2025,3226,deposit,"8728,26", SEK
1021581,09.03.2025,1294,transfer,"5696,32", CZK
1021582,31.01.2025,515,deposit,"790,00", HUF
1021583,07.01.2025,2592,transfer,"6388,13", DKK
1021584,02.01.2025,4296,withdrawal,"1553,00", TRY
1021585,04.02.2025,1566,withdrawal,"9799,44", AUD
1021586,03.01.2025,1501,deposit,"1080,76", NOK
1021587,06.03.2025,4620,withdrawal,"1835,28", JPY
1021588,11.01.2025,239,withdrawal,"4506,81", SEK
1021589,01.01.2025,3920,withdrawal,"3234,64", AUD
1021590,10.02.2025,305,transfer,"5226,87", PLN
1021591,15.02.2025,2511,transfer,"7323,74", CZK
1021592,13.02.2025,4323,withdrawal,"2186,75", RON
1021593,04.03.2025,772,transfer,"8271,30", JPY
1021594,06.03.2025,4716,deposit,"5266,07", ISK
1021595,14.02.2025,3700,transfer,"6591,80", TRY
1021596,16.01.2025,4486,withdrawal,"4025,23", RON
1021597,06.03.2025,1867,deposit,"9706,31", PLN
1021598,25.02.2025,1440,deposit,"6101,44", TRY
1021599,28.02.2025,1862,deposit,"1309,88", AUD
1021600,06.01.2025,1209,transfer,"2729,97", AUD
1021601,30.01.2025,4627,transfer,"1270,36", CZK
1021602,25.01.2025,2681,withdrawal,"6342,44", RON
1021603,08.01.2025,1433,deposit,"9739,22", GBP
1021604,08.01.2025,1896,withdrawal,"5133,46", CHF
1021605,18.02.2025,2807,transfer,"6753,52", CZK
1021606,14.01.2025,4415,deposit,"8064,86", AUD
1021607,12.01.2025,56,withdrawal,"9507,19", HUF
1021608,01.03.2025,4292,deposit,"3861,51", PLN
1021609,15.01.2025,1205,transfer,"6776,72", BGN
1021610,19.02.2025,2835,deposit,"5196,98", CZK
1021611,09.01.2025,3125,withdrawal,"5959,84", RON
1021612,22.02.2025,359,deposit,"9814,52", HUF
1021613,06.03.2025,2342,transfer,"5422,17", SEK
1021614,11.02.2025,800,withdrawal,"7324,05", BGN
1021615,04.03.2025,626,deposit,"4560,06", TRY
1021616,06.03.2025,3713,transfer,"5637,87", RON
1021617,27.01.2025,1739,withdrawal,"1994,74", TRY
1021618,07.01.2025,1961,transfer,"905,34", ISK
1021619,02.01.2025,1157,transfer,"7960,91", JPY
1021620,11.01.2025,1713,withdrawal,"7098,54", AUD
1021621,06.01.2025,3602,transfer,"8761,27", GBP
1021622,25.01.2025,2431,transfer,"2870,48", CHF
1021623,13.01.2025,3732,withdrawal,"5940,07", NOK
1021624,28.02.2025,2301,transfer,"4992,66", RON
1021625,05.03.2025,823,transfer,"4646,42", DKK
1021626,28.01.2025,4117,deposit,"8800,06", HUF
1021627,18.01.2025,2826,deposit,"1182,13", TRY
1021628,06.02.2025,1764,deposit,"5181,91", DKK
1021629,13.02.2025,4307,deposit,"7642,28", CZK
1021630,07.02.2025,4855,withdrawal,"2444,08", CZK
1021631,07.01.2025,3949,transfer,"2538,18", GBP
1021632,07.01.2025,1703,deposit,"8351,09", AUD
1021633,03.01.2025,2762,transfer,"9266,37", BGN
1021634,04.03.2025,1455,withdrawal,"8988,94", SEK
1021635,08.01.2025,3239,transfer,"813,02", GBP
1021636,04.02.2025,2675,deposit,"2201,14", CHF
1021637,26.02.2025,1058,transfer,"1402,56", BGN
1021638,01.02.2025,434,withdrawal,"6290,30", CZK
1021639,22.02.2025,2205,deposit,"6424,64", PLN
1021640,10.03.2025,1311,withdrawal,"964,35", TRY
1021641,19.01.2025,1173,transfer,"8194,49", PLN
1021642,09.02.2025,1,withdrawal,"8059,24", SEK
1021643,09.02.2025,4569,withdrawal,"3776,68", ISK
1021644,26.01.2025,749,deposit,"897,95", TRY
1021645,20.01.2025,1276,withdrawal,"8519,49", CZK
1021646,15.02.2025,2286,withdrawal,"1054,41", CZK
1021647,26.02.2025,1415,transfer,"9525,32", CZK
1021648,08.01.2025,1403,withdrawal,"8334,40", TRY
1021649,17.02.2025,3085,withdrawal,"8767,12", JPY
1021650,13.01.2025,2310,withdrawal,"4231,90", SEK
1021651,06.01.2025,4670,transfer,"7636,16", CZK
1021652,12.02.2025,4379,transfer,"1162,14", PLN
1021653,08.02.2025,1010,transfer,"9573,75", AUD
1021654,24.01.2025,293,withdrawal,"1356,38", GBP
1021655,16.02.2025,1434,deposit,"9358,09", DKK
1021656,16.02.2025,2685,transfer,"1371,65", TRY
1021657,13.01.2025,404,withdrawal,"9753,63", GBP
1021658,26.02.2025,1519,transfer,"7523,87", HUF
1021659,12.02.2025,2368,withdrawal,"7064,43", PLN
1021660,26.02.2025,4035,withdrawal,"5532,75", TRY
1021661,03.03.2025,4349,deposit,"7147,97", RON
1021662,30.01.2025,2053,deposit,"4173,77", TRY
1021663,20.01.2025,1952,withdrawal,"1788,48", AUD
1021664,19.01.2025,1098,deposit,"6799,55", CHF
1021665,20.02.2025,4262,transfer,"7515,79", SEK
1021666,02.02.2025,2309,deposit,"5802,34", CHF
1021667,01.01.2025,3671,withdrawal,"6440,54", AUD
1021668,23.02.2025,1624,withdrawal,"947,17", GBP
1021669,09.01.2025,209,deposit,"3449,27", DKK
1021670,09.01.2025,1871,deposit,"7306,11", GBP
1021671,15.02.2025,3413,withdrawal,"6397,97", DKK
1021672,14.01.2025,4143,withdrawal,"5181,63", DKK
1021673,09.01.2025,4098,deposit,"4248,80", GBP
1021674,23.02.2025,2366,transfer,"4731,47", AUD
1021675,02.03.2025,1637,transfer,"1188,50", ISK
1021676,03.01.2025,87,deposit,"5062,99", JPY
1021677,22.02.2025,4764,deposit,"3847,00", HUF
1021678,10.03.2025,2586,transfer,"103,44", BGN
1021679,10.03.2025,1860,withdrawal,"5093,48", CHF
1021680,09.03.2025,936,withdrawal,"9388,65", JPY
1021681,29.01.2025,298,withdrawal,"6026,74", BGN
1021682,31.01.2025,3812,transfer,"4032,09", PLN
1021683,02.02.2025,3640,deposit,"8873,82", BGN
1021684,13.01.2025,4125,withdrawal,"9537,06", HUF
1021685,10.03.2025,1921,withdrawal,"2713,43", SEK
1021686,01.03.2025,3788,transfer,"2349,42", RON
1021687,01.02.2025,4005,transfer,"2589,00", AUD
1021688,08.01.2025,215,withdrawal,"6292,20", PLN
1021689,30.01.2025,1832,deposit,"9861,46", CHF
1021690,31.01.2025,2452,deposit,"342,24", NOK
1021691,10.02.2025,3537,deposit,"8186,15", AUD
1021692,06.03.2025,54,withdrawal,"876,71", TRY
1021693,02.02.2025,2070,deposit,"674,09", DKK
1021694,18.01.2025,2070,withdrawal,"5120,10", JPY
1021695,21.02.2025,726,withdrawal,"2153,51", NOK
1021696,22.01.2025,1045,deposit,"9094,78", NOK
1021697,05.01.2025,405,withdrawal,"7858,14", RON
1021698,21.01.2025,423,deposit,"9359,73", RON
1021699,03.03.2025,111,deposit,"7520,54", DKK
1021700,27.02.2025,2965,deposit,"3302,10", CZK
1021701,03.02.2025,1985,withdrawal,"839,38", ISK
1021702,03.01.2025,1454,deposit,"9406,33", HUF
1021703,01.02.2025,4254,deposit,"8657,04", BGN
1021704,04.02.2025,2559,transfer,"2016,87", CHF
1021705,04.01.2025,4791,transfer,"5644,91", NOK
1021706,29.01.2025,2884,deposit,"3880,83", RON
1021707,14.01.2025,696,deposit,"4595,66", TRY
1021708,28.02.2025,2223,withdrawal,"5056,29", SEK
1021709,09.03.2025,3757,transfer,"9625,55", AUD
1021710,06.03.2025,882,withdrawal,"2117,18", CHF
1021711,04.02.2025,1392,deposit,"6350,58", DKK
1021712,05.03.2025,387,withdrawal,"8276,17", RON
1021713,06.01.2025,2811,deposit,"1382,28", NOK
1021714,02.03.2025,4760,deposit,"423,58", ISK
1021715,27.01.2025,4424,withdrawal,"3426,40", GBP
1021716,14.01.2025,4173,deposit,"461,11", GBP
1021717,09.02.2025,2638,transfer,"7791,16", CZK
1021718,30.01.2025,289,deposit,"6660,18", AUD
1021719,13.02.2025,1220,withdrawal,"6111,69", AUD
1021720,09.01.2025,106,withdrawal,"9747,56", RON
1021721,02.02.2025,3367,deposit,"4307,00", JPY
1021722,13.01.2025,2009,deposit,"4153,84", PLN
1021723,02.03.2025,1689,deposit,"2367,60", NOK
1021724,09.01.2025,710,transfer,"2946,73", RON
1021725,04.03.2025,3786,deposit,"8098,93", ISK
1021726,03.01.2025,4809,withdrawal,"1347,82", DKK
1021727,23.02.2025,845,withdrawal,"8988,52", ISK
1021728,12.01.2025,898,withdrawal,"7118,73", NOK
1021729,27.01.2025,427,withdrawal,"6640,38", DKK
1021730,07.02.2025,1685,deposit,"2821,63", GBP
1021731,14.02.2025,2731,withdrawal,"2383,40", HUF
1021732,28.02.2025,1952,transfer,"8757,85", JPY
1021733,09.01.2025,2317,transfer,"8214,08", DKK
1021734,06.02.2025,2192,deposit,"7398,55", GBP
1021735,02.03.2025,523,deposit,"5021,65", PLN
1021736,05.02.2025,2899,transfer,"2243,55", AUD
1021737,28.02.2025,1028,withdrawal,"3750,12", SEK
1021738,12.02.2025,4531,withdrawal,"8074,52", AUD
1021739,08.01.2025,1681,deposit,"2156,01", ISK
1021740,16.01.2025,2285,transfer,"44,40", RON
1021741,15.02.2025,2611,deposit,"3116,55", BGN
1021742,02.03.2025,300,transfer,"5253,84", SEK
1021743,13.02.2025,1360,deposit,"174,01", CHF
1021744,03.02.2025,3631,deposit,"1672,86", TRY
1021745,04.03.2025,2690,deposit,"3336,73", GBP
1021746,02.02.2025,3124,deposit,"242,04", HUF
1021747,06.01.2025,1342,transfer,"1906,69", CZK
1021748,06.02.2025,3881,transfer,"4687,58", CZK
1021749,02.02.2025,1380,transfer,"1626,31", DKK
1021750,04.02.2025,2441,withdrawal,"1279,18", CHF
1021751,08.03.2025,1780,deposit,"33,34", JPY
1021752,14.01.2025,470,deposit,"3709,38", HUF
1021753,06.03.2025,1614,transfer,"4735,93", HUF
1021754,10.01.2025,3069,transfer,"3403,10", HUF
1021755,14.01.2025,258,withdrawal,"7106,46", CZK
1021756,23.02.2025,2349,deposit,"8734,37", TRY
1021757,17.01.2025,1961,deposit,"7146,83", CZK
1021758,27.01.2025,1075,deposit,"7197,64", ISK
1021759,08.02.2025,3473,withdrawal,"2050,45", ISK
1021760,25.02.2025,2023,deposit,"1116,11", CHF
1021761,09.01.2025,1672,transfer,"8831,14", AUD
1021762,30.01.2025,2409,withdrawal,"4344,68", CZK
1021763,11.02.2025,4247,deposit,"6445,10", GBP
1021764,05.01.2025,2545,withdrawal,"6117,16", ISK
1021765,05.01.2025,4243,transfer,"2856,00", CHF
1021766,07.03.2025,2960,deposit,"2107,50", GBP
1021767,27.02.2025,1919,deposit,"9868,27", HUF
1021768,03.02.2025,4289,deposit,"9210,92", DKK
1021769,29.01.2025,741,transfer,"6792,75", CHF
1021770,03.02.2025,4379,transfer,"2924,11", SEK
1021771,10.03.2025,4527,transfer,"2870,38", CHF
1021772,21.02.2025,2750,deposit,"3545,28", BGN
1021773,02.02.2025,2870,deposit,"7238,22", NOK
1021774,07.03.2025,2768,deposit,"230,49", SEK
1021775,12.02.2025,1757,deposit,"1973,13", BGN
1021776,14.02.2025,2494,deposit,"6554,34", HUF
1021777,11.01.2025,4587,deposit,"1214,14", CZK
1021778,04.03.2025,2784,deposit,"922,03", TRY
1021779,07.03.2025,1833,transfer,"5803,50", TRY
1021780,16.02.2025,4779,transfer,"901,11", ISK
1021781,03.03.2025,943,deposit,"2680,53", HUF
1021782,02.02.2025,3524,transfer,"4463,45", CHF
1021783,26.02.2025,1336,deposit,"5629,76", ISK
1021784,16.01.2025,1759,deposit,"9657,14", NOK
1021785,09.03.2025,1030,transfer,"5590,99", CZK
1021786,05.01.2025,342,transfer,"3378,32", CZK
1021787,04.02.2025,3670,transfer,"5305,44", TRY
1021788,02.02.2025,4386,deposit,"6459,34", AUD
1021789,10.03.2025,4569,transfer,"5659,38", PLN
1021790,01.01.2025,4568,withdrawal,"7499,34", TRY
1021791,27.02.2025,166,transfer,"788,69", JPY
1021792,04.03.2025,3556,withdrawal,"4305,98", ISK
1021793,01.03.2025,1927,transfer,"1789,19", CZK
1021794,11.01.2025,2543,deposit,"5408,61", RON
1021795,03.03.2025,1579,deposit,"5847,67", HUF
1021796,18.02.2025,1888,deposit,"6429,61", DKK
1021797,25.02.2025,3119,transfer,"3208,63", JPY
1021798,08.01.2025,576,withdrawal,"7066,12", NOK
1021799,19.01.2025,3746,deposit,"7941,66", ISK
1021800,03.02.2025,1537,withdrawal,"4881,12", GBP
1021801,01.02.2025,1283,deposit,"284,68", SEK
1021802,25.02.2025,1440,transfer,"8682,20", JPY
1021803,03.03.2025,4139,deposit,"443,93", PLN
1021804,30.01.2025,3999,transfer,"9734,11", PLN
1021805,19.01.2025,1749,withdrawal,"2554,97", GBP
1021806,16.01.2025,520,withdrawal,"3653,49", HUF
1021807,18.01.2025,2094,transfer,"3630,59", RON
1021808,01.01.2025,442,withdrawal,"473,60", CHF
1021809,13.01.2025,2769,deposit,"6678,73", NOK
1021810,12.02.2025,2049,withdrawal,"298,78", GBP
1021811,23.02.2025,2500,withdrawal,"9606,30", SEK
1021812,06.03.2025,1593,withdrawal,"8034,30", TRY
1021813,31.01.2025,4578,deposit,"2966,49", DKK
1021814,14.01.2025,1595,transfer,"6949,58", ISK
1021815,04.02.2025,4459,deposit,"3145,82", CZK
1021816,20.01.2025,1895,transfer,"8108,22", CZK
1021817,12.01.2025,3811,transfer,"8388,79", SEK
1021818,20.01.2025,4963,transfer,"5972,70", BGN
1021819,06.03.2025,3448,withdrawal,"1018,87", JPY
1021820,21.02.2025,1348,transfer,"8803,27", CZK
1021821,14.01.2025,903,transfer,"5653,19", JPY
1021822,10.03.2025,2529,deposit,"8271,49", JPY
1021823,21.01.2025,877,transfer,"7933,56", SEK
1021824,26.01.2025,2096,withdrawal,"4562,97", JPY
1021825,24.01.2025,2826,withdrawal,"886,10", TRY
1021826,18.02.2025,2362,transfer,"4201,00", CZK
1021827,20.02.2025,4150,withdrawal,"9301,15", AUD
1021828,05.02.2025,3297,transfer,"7222,44", DKK
1021829,01.03.2025,3926,deposit,"6510,21", HUF
1021830,26.01.2025,2789,transfer,"3617,28", RON
1021831,18.02.2025,695,transfer,"8159,19", CZK
1021832,11.01.2025,3523,withdrawal,"7043,45", PLN
1021833,08.03.2025,1303,deposit,"9945,91", BGN
1021834,01.02.2025,4552,deposit,"8504,09", PLN
1021835,25.02.2025,3562,transfer,"7690,11", CZK
1021836,09.02.2025,1287,deposit,"3358,07", NOK
1021837,02.03.2025,2393,transfer,"737,14", CHF
1021838,03.03.2025,1763,deposit,"1366,21", CZK
1021839,10.03.2025,2416,transfer,"7482,15", PLN
1021840,06.01.2025,1982,transfer,"3940,93", CHF
1021841,03.02.2025,2066,transfer,"9562,97", CHF
1021842,23.01.2025,2634,deposit,"4782,20", TRY
1021843,05.02.2025,3861,transfer,"4949,50", NOK
1021844,03.03.2025,4650,withdrawal,"6430,44", CZK
1021845,16.01.2025,149,transfer,"1672,61", AUD
1021846,09.03.2025,3712,transfer,"9581,73", HUF
1021847,14.01.2025,2935,deposit,"7049,29", PLN
1021848,06.03.2025,4027,withdrawal,"8635,89", DKK
1021849,03.02.2025,4329,transfer,"4794,82", CHF
1021850,19.01.2025,3049,withdrawal,"4486,25", CHF
1021851,10.03.2025,1221,deposit,"702,55", ISK
1021852,01.02.2025,1902,deposit,"1272,84", RON
1021853,13.01.2025,2398,deposit,"4016,02", TRY
1021854,02.03.2025,2157,withdrawal,"8940,39", AUD
1021855,09.01.2025,2515,withdrawal,"9925,19", RON
1021856,31.01.2025,1651,transfer,"5237,17", CHF
1021857,08.01.2025,2503,transfer,"9292,80", PLN
1021858,25.02.2025,107,withdrawal,"4728,58", RON
1021859,11.02.2025,3385,transfer,"3656,80", CZK
1021860,03.02.2025,2150,deposit,"6976,39", BGN
1021861,27.02.2025,3033,deposit,"3228,06", NOK
1021862,10.02.2025,1848,deposit,"675,27", CHF
1021863,28.01.2025,1325,transfer,"4894,13", DKK
1021864,17.01.2025,4883,deposit,"9746,32", BGN
1021865,19.02.2025,1816,withdrawal,"1872,64", HUF
1021866,18.02.2025,3901,transfer,"2323,05", PLN
1021867,03.01.2025,621,deposit,"2298,79", CZK
1021868,10.01.2025,1732,deposit,"9765,43", AUD
1021869,27.01.2025,3458,deposit,"1804,07", RON
1021870,02.02.2025,4321,transfer,"4369,55", PLN
1021871,04.03.2025,4098,deposit,"2463,61", TRY
1021872,09.01.2025,567,transfer,"3893,23", SEK
1021873,15.02.2025,883,transfer,"6753,17", GBP
1021874,14.02.2025,970,withdrawal,"4357,67", HUF
1021875,21.02.2025,1022,transfer,"2040,24", ISK
