customer_id,loan_id,loan_amount,loant_type,interest_rate,loan_term,approval_rejection_date,loan_status
3205,3205,"16403,85",auto,"0,0581",60,11.08.2021,approved
3206,3206,"1991,88",mortgage,"0,0347",24,10.02.2022,closed
3207,3207,"17546,94",mortgage,"0,0235",24,9/24/2022,approved
3208,3208,"41773,72",auto,"0,0514",24,6/22/2020,rejected
3209,3209,"13135,46",auto,"0,0430",60,11/18/2022,closed
3210,3210,"32043,92",personal,"0,0435",48,07.06.2020,closed
3211,3211,"22543,89",auto,"0,0173",60,05.12.2020,closed
3212,3212,"27895,9",personal,"0,0019",24,10/23/2022,rejected
3213,3213,"30192,86",personal,"0,0336",24,5/31/2022,rejected
3214,3214,"23285,74",auto,"0,0272",36,8/17/2022,closed
3215,3215,"3834,94",auto,"0,0537",24,11/29/2022,approved
3216,3216,"28817,08",auto,"0,0233",12,1/25/2022,rejected
3217,3217,"20478,72",personal,"0,0386",60,01.08.2021,approved
3218,3218,"10794,12",mortgage,"0,0406",36,1/27/2022,approved
3219,3219,"44928,9",personal,"0,0037",36,4/24/2022,rejected
3220,3220,"37067,29",auto,"0,0022",48,9/18/2020,rejected
3221,3221,"14919,34",personal,"0,0520",48,6/13/2022,rejected
3222,3222,"27408,9",mortgage,"0,0486",24,07.12.2022,rejected
3223,3223,"48192,55",mortgage,"0,0469",12,8/29/2022,approved
3224,3224,"13027,62",personal,"0,0090",12,2/22/2020,closed
3225,3225,"47421,84",personal,"0,0314",36,12.08.2021,closed
3226,3226,"34484,71",auto,"0,0034",60,09.10.2022,closed
3227,3227,27501,mortgage,"0,0298",48,2/21/2022,approved
3228,3228,"49177,18",personal,"0,0163",36,10.09.2022,rejected
3229,3229,"17351,73",personal,"0,0215",48,12/31/2021,approved
3230,3230,"14633,33",personal,"0,0296",48,11/15/2021,closed
3231,3231,"17640,07",personal,"0,0075",12,4/26/2022,closed
3232,3232,"37792,06",auto,"0,0329",36,10/15/2022,rejected
3233,3233,"17513,32",auto,"0,0136",12,2/25/2020,approved
3234,3234,"6035,36",personal,"0,0342",12,6/18/2021,closed
3235,3235,"32571,29",auto,"0,0457",36,8/31/2021,rejected
3236,3236,"11926,2",personal,"0,0503",60,10.03.2020,closed
3237,3237,"1203,99",personal,"0,0365",48,03.10.2022,rejected
3238,3238,"10758,71",mortgage,"0,0224",12,8/23/2020,approved
3239,3239,"41138,13",mortgage,"0,0280",60,04.10.2022,rejected
3240,3240,"47072,16",auto,"0,0108",24,3/30/2022,closed
3241,3241,"33435,69",personal,"0,0401",36,03.06.2021,closed
3242,3242,16214,auto,"0,0195",24,05.06.2021,rejected
3243,3243,"22388,37",mortgage,"0,0024",24,9/19/2021,closed
3244,3244,"10532,89",auto,"0,0409",36,7/17/2020,closed
3245,3245,"44158,12",personal,"0,0208",48,8/29/2020,closed
3246,3246,"33613,5",auto,"0,0433",60,3/20/2020,closed
3247,3247,"5136,22",personal,"0,0461",24,11/23/2020,rejected
3248,3248,"18979,75",mortgage,"0,0592",24,08.04.2022,rejected
3249,3249,"27363,11",mortgage,"0,0127",60,1/20/2020,approved
3250,3250,"40069,17",auto,"0,0597",24,9/25/2021,closed
3251,3251,"46104,73",auto,"0,0469",36,10/20/2021,approved
3252,3252,7501,personal,"0,0380",60,2/22/2022,rejected
3253,3253,"41893,22",auto,"0,0029",12,12/21/2022,closed
3254,3254,"4223,41",auto,"0,0043",12,5/15/2022,closed
3255,3255,"12784,03",personal,"0,0173",48,03.12.2022,rejected
3256,3256,"2029,6",mortgage,"0,0054",24,12.02.2020,rejected
3257,3257,"4127,59",auto,"0,0109",36,12.11.2022,rejected
3258,3258,"2588,59",auto,"0,0007",60,04.07.2020,approved
3259,3259,"8154,39",mortgage,"0,0318",24,11/19/2022,rejected
3260,3260,"43949,88",personal,"0,0478",36,1/18/2022,approved
3261,3261,"14907,5",auto,"0,0004",36,11/29/2021,rejected
3262,3262,"24506,05",personal,"0,0457",12,01.04.2022,approved
3263,3263,"24868,7",auto,"0,0537",12,04.03.2022,closed
3264,3264,"49767,88",personal,"0,0316",36,8/13/2020,rejected
3265,3265,"18868,97",auto,"0,0467",24,10.07.2021,approved
3266,3266,"13989,87",personal,"0,0388",60,1/24/2022,closed
3267,3267,"48198,99",personal,"0,0178",48,4/25/2022,rejected
3268,3268,"30033,76",auto,"0,0190",24,4/24/2020,approved
3269,3269,"15184,59",auto,"0,0351",36,10/20/2022,rejected
3270,3270,"15086,81",auto,"0,0553",60,6/27/2020,closed
3271,3271,"5231,77",auto,"0,0577",48,2/14/2021,closed
3272,3272,"28286,56",mortgage,"0,0401",36,11/15/2022,rejected
3273,3273,"36460,71",auto,"0,0548",60,12/18/2021,approved
3274,3274,"24260,98",personal,"0,0354",60,10/22/2021,approved
3275,3275,"44337,41",auto,"0,0163",48,04.12.2022,rejected
3276,3276,"24714,27",auto,"0,0447",36,04.05.2020,approved
3277,3277,"17971,56",mortgage,"0,0199",12,04.03.2021,approved
3278,3278,"13288,36",mortgage,"0,0187",24,11.09.2020,closed
3279,3279,"12921,37",mortgage,"0,0063",48,09.12.2020,approved
3280,3280,"16509,18",personal,"0,0455",24,5/18/2022,rejected
3281,3281,"49606,77",mortgage,"0,0309",48,03.07.2022,closed
3282,3282,"18680,5",mortgage,"0,0046",12,12/28/2020,rejected
3283,3283,"26705,39",auto,"0,0041",24,06.03.2022,closed
3284,3284,"14459,08",personal,"0,0031",60,12/18/2020,approved
3285,3285,"8033,26",auto,"0,0253",60,05.11.2021,rejected
3286,3286,"32645,84",personal,"0,0262",24,01.12.2022,rejected
3287,3287,"27715,78",personal,"0,0448",36,9/14/2021,approved
3288,3288,"4323,49",mortgage,"0,0087",60,05.12.2020,closed
3289,3289,"44256,56",auto,"0,0133",48,6/17/2020,rejected
3290,3290,"25877,79",mortgage,"0,0017",36,9/19/2021,rejected
3291,3291,"17430,67",personal,"0,0221",48,8/18/2021,approved
3292,3292,"39188,59",personal,"0,0203",12,4/22/2022,rejected
3293,3293,"6492,42",personal,"0,0102",60,1/30/2021,closed
3294,3294,"24215,23",mortgage,"0,0460",12,12/14/2022,closed
3295,3295,"27889,85",personal,"0,0381",36,7/22/2022,rejected
3296,3296,"38981,12",auto,"0,0462",48,07.08.2021,approved
3297,3297,"19141,99",auto,"0,0478",60,2/22/2020,approved
3298,3298,"42893,24",mortgage,"0,0204",24,04.08.2022,approved
3299,3299,"35185,97",mortgage,"0,0574",12,09.10.2022,closed
3300,3300,"38782,69",auto,"0,0363",60,4/17/2022,closed
3301,3301,"48484,8",mortgage,"0,0257",24,03.05.2021,approved
3302,3302,"42392,93",auto,"0,0192",36,1/27/2021,approved
3303,3303,"17992,63",auto,"0,0566",24,8/20/2022,approved
3304,3304,"32644,74",mortgage,"0,0281",36,10.05.2020,rejected
3305,3305,"43561,97",mortgage,"0,0241",12,03.09.2022,rejected
3306,3306,"26730,96",mortgage,"0,0006",24,4/30/2021,closed
3307,3307,"34457,19",auto,"0,0222",48,8/19/2020,approved
3308,3308,"9440,8",mortgage,"0,0444",48,12.07.2022,approved
3309,3309,"40979,8",mortgage,"0,0439",48,04.09.2021,closed
3310,3310,"38115,57",auto,"0,0383",36,10/20/2020,approved
3311,3311,"44555,8",mortgage,"0,0466",24,11.04.2020,closed
3312,3312,"35797,29",personal,"0,0173",60,01.07.2022,closed
3313,3313,"43968,13",personal,"0,0413",24,12/27/2022,closed
3314,3314,"8948,59",mortgage,"0,0320",24,02.07.2020,approved
3315,3315,"40868,72",auto,"0,0251",12,10/16/2021,rejected
3316,3316,"47695,4",auto,"0,0141",60,3/13/2021,approved
3317,3317,"40959,88",mortgage,"0,0560",48,4/24/2020,approved
3318,3318,"31146,17",mortgage,"0,0529",36,5/20/2021,closed
3319,3319,"46398,51",auto,"0,0479",60,3/16/2022,approved
3320,3320,"5629,83",auto,"0,0452",48,7/14/2020,closed
3321,3321,"1826,37",auto,"0,0007",36,10/21/2020,rejected
3322,3322,"48300,69",mortgage,"0,0376",60,7/20/2022,closed
3323,3323,"34467,25",auto,"0,0108",36,11/29/2022,approved
3324,3324,"6594,16",mortgage,"0,0151",36,01.07.2020,rejected
3325,3325,"17660,6",personal,"0,0320",48,5/26/2020,closed
3326,3326,"37691,3",personal,"0,0402",12,6/17/2020,approved
3327,3327,"37768,99",mortgage,"0,0574",48,12.02.2022,approved
3328,3328,"9329,59",mortgage,"0,0398",60,3/24/2021,closed
3329,3329,"24037,24",mortgage,"0,0219",48,09.03.2020,rejected
3330,3330,"40558,24",mortgage,"0,0134",48,01.08.2021,approved
3331,3331,"48373,07",auto,"0,0496",48,5/29/2020,closed
3332,3332,"31505,71",personal,"0,0481",60,03.06.2021,rejected
3333,3333,"32268,53",mortgage,"0,0375",60,7/29/2022,approved
3334,3334,"23998,12",mortgage,"0,0432",36,6/25/2021,approved
3335,3335,"27413,84",mortgage,"0,0235",36,7/17/2020,rejected
3336,3336,"5847,75",mortgage,"0,0214",60,5/18/2021,closed
3337,3337,"18129,82",mortgage,"0,0130",36,10.04.2021,rejected
3338,3338,"25857,39",auto,"0,0144",48,4/24/2022,rejected
3339,3339,"14474,08",mortgage,"0,0552",24,2/13/2022,rejected
3340,3340,"18631,62",mortgage,"0,0126",24,1/29/2020,rejected
3341,3341,"48588,64",mortgage,"0,0448",36,3/14/2021,rejected
3342,3342,"1254,92",mortgage,"0,0058",36,8/28/2022,closed
3343,3343,"15829,53",mortgage,"0,0422",12,5/28/2021,closed
3344,3344,"29613,75",mortgage,"0,0075",48,1/16/2021,approved
3345,3345,"14669,38",mortgage,"0,0453",48,08.03.2020,closed
3346,3346,"34146,73",personal,"0,0379",12,2/13/2021,rejected
3347,3347,"15664,48",personal,"0,0059",12,7/29/2022,rejected
3348,3348,"32272,18",mortgage,"0,0160",24,11.05.2020,rejected
3349,3349,"42643,27",personal,"0,0475",48,3/16/2022,approved
3350,3350,"33273,55",mortgage,"0,0364",48,01.09.2020,closed
3351,3351,"3444,34",mortgage,"0,0334",60,04.09.2020,rejected
3352,3352,"39965,46",auto,"0,0097",48,08.01.2022,approved
3353,3353,"11427,27",auto,"0,0446",24,12/18/2021,closed
3354,3354,"32104,79",mortgage,"0,0257",24,8/16/2021,approved
3355,3355,"32689,95",mortgage,"0,0427",12,6/26/2021,closed
3356,3356,"40383,12",auto,"0,0434",24,08.12.2021,approved
3357,3357,"25785,33",mortgage,"0,0497",24,12/23/2022,approved
3358,3358,"19422,21",auto,"0,0476",60,10/31/2020,closed
3359,3359,"26383,38",mortgage,"0,0182",24,6/15/2022,approved
3360,3360,"27742,09",auto,"0,0031",36,7/18/2022,approved
3361,3361,"41255,37",personal,"0,0568",36,04.10.2022,rejected
3362,3362,"11048,48",auto,"0,0549",12,6/28/2020,rejected
3363,3363,"42494,77",mortgage,"0,0001",48,6/15/2020,rejected
3364,3364,"18919,67",personal,"0,0151",48,12.07.2022,rejected
3365,3365,"37449,25",mortgage,"0,0073",60,05.10.2020,closed
3366,3366,"17449,92",auto,"0,0290",24,02.01.2021,rejected
3367,3367,"35735,38",mortgage,"0,0162",24,11/15/2022,rejected
3368,3368,"40159,79",personal,"0,0192",24,5/30/2021,rejected
3369,3369,"28345,21",personal,"0,0297",24,03.04.2021,rejected
3370,3370,"31357,69",auto,"0,0025",24,03.04.2022,closed
3371,3371,"35680,27",mortgage,"0,0189",36,5/24/2022,approved
3372,3372,"34732,94",personal,"0,0234",60,11/23/2021,approved
3373,3373,"36643,36",mortgage,"0,0436",12,1/22/2022,closed
3374,3374,"42634,09",auto,"0,0010",12,3/23/2021,closed
3375,3375,"11805,3",personal,"0,0069",36,04.05.2020,approved
3376,3376,"11521,84",personal,"0,0095",24,7/26/2021,rejected
3377,3377,"48563,44",auto,"0,0084",24,5/21/2020,rejected
3378,3378,"42714,71",personal,"0,0101",48,01.02.2022,closed
3379,3379,"29993,55",personal,"0,0573",12,6/29/2020,closed
3380,3380,"1400,76",personal,"0,0488",48,8/22/2022,closed
3381,3381,"42883,15",auto,"0,0194",12,11.11.2022,rejected
3382,3382,"37828,23",personal,"0,0143",48,04.03.2020,approved
3383,3383,"47862,43",mortgage,"0,0597",24,10.07.2021,rejected
3384,3384,"1644,93",personal,"0,0479",24,07.06.2021,approved
3385,3385,"2397,76",personal,"0,0510",24,10/29/2020,closed
3386,3386,"26355,07",personal,"0,0011",60,05.12.2021,approved
3387,3387,"42946,41",auto,"0,0181",48,6/29/2020,approved
3388,3388,"49574,5",mortgage,"0,0219",60,11.10.2021,rejected
3389,3389,"16681,24",auto,"0,0272",60,12/29/2020,rejected
3390,3390,"2781,82",auto,"0,0315",48,6/13/2022,approved
3391,3391,"10579,89",personal,"0,0021",24,3/20/2021,closed
3392,3392,"43973,51",auto,"0,0143",36,4/27/2022,rejected
3393,3393,"23856,07",personal,"0,0026",12,1/14/2020,rejected
3394,3394,"42812,04",mortgage,"0,0293",48,10.04.2020,rejected
3395,3395,"22751,51",mortgage,"0,0507",24,1/20/2022,rejected
3396,3396,"3616,1",mortgage,"0,0008",60,12.07.2021,rejected
3397,3397,"31261,19",personal,"0,0502",24,1/31/2021,approved
3398,3398,"22348,34",auto,"0,0006",48,12/17/2020,approved
3399,3399,"25076,31",mortgage,"0,0581",48,1/23/2022,approved
3400,3400,"47499,57",auto,"0,0062",12,09.11.2021,closed
3401,3401,"23396,67",mortgage,"0,0575",12,8/23/2020,rejected
3402,3402,"40029,85",personal,"0,0438",48,12/17/2021,rejected
3403,3403,"3886,72",personal,"0,0324",12,12/14/2020,closed
3404,3404,"24472,91",personal,"0,0564",60,12/17/2021,closed
3405,3405,"29748,05",mortgage,"0,0143",24,08.03.2022,rejected
3406,3406,"6548,32",auto,"0,0574",36,5/27/2020,rejected
3407,3407,"15809,43",personal,"0,0213",24,3/27/2022,approved
3408,3408,"37240,09",auto,"0,0321",24,6/25/2022,approved
3409,3409,"10011,43",auto,"0,0270",48,11.01.2020,rejected
3410,3410,"7294,12",mortgage,"0,0448",36,07.06.2021,rejected
3411,3411,"15664,5",auto,"0,0475",12,4/28/2020,rejected
3412,3412,"43089,12",personal,"0,0220",12,08.07.2021,closed
3413,3413,"38384,23",personal,"0,0328",24,10/24/2022,approved
3414,3414,"39063,28",auto,"0,0318",48,07.08.2021,rejected
3415,3415,"16800,42",personal,"0,0084",36,01.09.2022,rejected
3416,3416,"5848,01",mortgage,"0,0258",48,1/31/2020,closed
3417,3417,"2565,68",personal,"0,0363",36,06.07.2021,rejected
3418,3418,"29723,72",auto,"0,0374",36,2/17/2021,approved
3419,3419,"35411,99",auto,"0,0511",12,11/14/2021,approved
3420,3420,"19516,67",auto,"0,0385",24,09.09.2022,rejected
3421,3421,"26914,23",auto,"0,0185",12,4/22/2022,rejected
3422,3422,"14671,19",mortgage,"0,0185",48,11/25/2022,approved
3423,3423,"18850,81",auto,"0,0434",12,6/20/2021,closed
3424,3424,"36760,99",personal,"0,0363",24,4/18/2022,rejected
3425,3425,"36192,79",mortgage,"0,0125",60,4/19/2022,rejected
3426,3426,"2376,49",personal,"0,0505",12,01.11.2021,closed
3427,3427,"47267,35",auto,"0,0082",48,02.09.2021,rejected
3428,3428,"14181,58",mortgage,"0,0299",24,07.01.2021,closed
3429,3429,"45471,74",mortgage,"0,0569",48,3/18/2020,approved
3430,3430,"26082,94",personal,"0,0367",36,4/28/2021,closed
3431,3431,"25459,92",personal,"0,0112",24,05.07.2022,rejected
3432,3432,"23080,05",auto,"0,0087",36,06.02.2021,rejected
3433,3433,"46198,94",mortgage,"0,0355",24,2/24/2021,rejected
3434,3434,"11197,29",auto,"0,0558",60,12.03.2022,closed
3435,3435,"30970,61",mortgage,"0,0010",60,12/31/2022,rejected
3436,3436,"16571,3",personal,"0,0143",24,8/13/2022,rejected
3437,3437,"45846,69",auto,"0,0418",36,11/22/2021,rejected
3438,3438,"9297,69",mortgage,"0,0039",36,05.11.2020,closed
3439,3439,"34133,3",personal,"0,0075",48,05.05.2021,approved
3440,3440,"21666,16",personal,"0,0296",24,1/25/2022,closed
3441,3441,"33399,92",auto,"0,0010",36,8/15/2020,closed
3442,3442,"8722,77",auto,"0,0505",24,7/30/2020,approved
3443,3443,"20289,3",mortgage,"0,0379",60,10/31/2021,rejected
3444,3444,"6255,86",auto,"0,0474",36,08.01.2022,rejected
3445,3445,"48470,07",personal,"0,0457",36,12/28/2020,closed
3446,3446,"11485,63",auto,"0,0053",60,10.03.2021,rejected
3447,3447,"49668,08",auto,"0,0144",48,2/14/2021,approved
3448,3448,"21506,41",mortgage,"0,0153",24,07.05.2022,rejected
3449,3449,"4505,91",mortgage,"0,0251",24,12/29/2021,approved
3450,3450,"1861,18",personal,"0,0249",24,1/23/2021,approved
3451,3451,"30348,86",personal,"0,0357",24,03.03.2022,rejected
3452,3452,"31121,75",auto,"0,0344",12,1/15/2022,closed
3453,3453,"26714,87",mortgage,"0,0356",60,10/31/2022,rejected
3454,3454,"4253,56",mortgage,"0,0045",48,1/18/2022,closed
3455,3455,"17243,71",personal,"0,0144",60,1/19/2020,rejected
3456,3456,"18594,47",mortgage,"0,0237",24,8/20/2020,rejected
3457,3457,"35536,02",auto,"0,0432",12,1/23/2022,closed
3458,3458,"21523,88",mortgage,"0,0070",12,10/27/2022,rejected
3459,3459,"29075,39",personal,"0,0519",60,05.04.2022,closed
3460,3460,"15030,19",mortgage,"0,0221",36,01.04.2020,approved
3461,3461,"36573,11",mortgage,"0,0453",48,5/28/2020,approved
3462,3462,"3291,53",personal,"0,0462",12,02.10.2020,rejected
3463,3463,"49436,71",auto,"0,0268",24,08.11.2021,closed
3464,3464,"32433,14",auto,"0,0391",36,1/24/2021,closed
3465,3465,"8294,2",personal,"0,0300",48,8/16/2022,approved
3466,3466,"36157,05",mortgage,"0,0112",24,03.05.2022,approved
3467,3467,"39541,3",mortgage,"0,0000",60,11/16/2021,approved
3468,3468,"39641,2",personal,"0,0498",12,3/24/2022,approved
3469,3469,"14265,88",auto,"0,0408",60,8/19/2021,approved
3470,3470,"47973,25",auto,"0,0362",36,12.02.2022,closed
3471,3471,"1869,16",auto,"0,0360",12,12/20/2021,approved
3472,3472,"19612,13",auto,"0,0269",24,12.09.2022,approved
3473,3473,"6106,69",auto,"0,0390",36,8/18/2020,approved
3474,3474,"19858,11",auto,"0,0175",48,08.07.2020,rejected
3475,3475,"3804,02",auto,"0,0250",24,1/30/2020,closed
3476,3476,"32604,01",personal,"0,0176",48,06.12.2022,closed
3477,3477,"4060,6",mortgage,"0,0531",12,11/22/2022,closed
3478,3478,"31176,49",auto,"0,0185",48,10/13/2022,rejected
3479,3479,"12470,13",mortgage,"0,0385",12,3/15/2020,approved
3480,3480,"9778,25",personal,"0,0149",48,09.05.2020,approved
3481,3481,"18003,04",personal,"0,0290",60,04.04.2020,closed
3482,3482,"32407,09",mortgage,"0,0022",60,7/31/2020,approved
3483,3483,"29331,82",personal,"0,0526",36,6/26/2022,approved
3484,3484,"34343,11",personal,"0,0228",48,4/27/2021,rejected
3485,3485,"46030,07",personal,"0,0464",12,3/23/2021,closed
3486,3486,"10961,86",mortgage,"0,0451",24,11/28/2020,closed
3487,3487,"21254,5",auto,"0,0008",12,2/25/2022,approved
3488,3488,"14025,21",mortgage,"0,0094",60,9/14/2020,approved
3489,3489,"29731,05",auto,"0,0307",24,11/25/2020,approved
3490,3490,"14886,64",mortgage,"0,0405",48,10/18/2020,closed
3491,3491,"28342,82",auto,"0,0547",60,5/18/2022,rejected
3492,3492,"41335,03",personal,"0,0168",48,9/22/2022,approved
3493,3493,"27996,33",personal,"0,0232",60,9/30/2020,approved
3494,3494,"42068,33",mortgage,"0,0254",48,2/19/2022,approved
3495,3495,"30956,16",auto,"0,0127",60,8/30/2022,closed
3496,3496,"43644,69",personal,"0,0348",36,7/25/2021,rejected
3497,3497,"46590,44",personal,"0,0329",12,9/26/2022,approved
3498,3498,"25882,83",mortgage,"0,0400",12,4/26/2022,approved
3499,3499,"39741,65",mortgage,"0,0468",48,10/16/2022,approved
3500,3500,"23971,96",personal,"0,0146",48,03.07.2021,closed
3501,3501,"35554,5",mortgage,"0,0211",24,11/21/2021,rejected
3502,3502,"2837,89",personal,"0,0153",24,08.01.2021,approved
3503,3503,"48378,71",personal,"0,0477",12,8/13/2022,approved
3504,3504,"44822,34",personal,"0,0381",12,1/28/2021,closed
3505,3505,"44771,08",mortgage,"0,0392",36,03.01.2022,approved
3506,3506,"14781,31",mortgage,"0,0390",48,05.05.2020,closed
3507,3507,"14875,19",auto,"0,0172",48,1/25/2020,rejected
3508,3508,"20727,44",auto,"0,0102",12,8/18/2022,closed
3509,3509,"44129,29",personal,"0,0394",48,07.07.2020,rejected
3510,3510,"43073,32",mortgage,"0,0019",24,12/28/2022,approved
3511,3511,"15183,54",auto,"0,0595",48,3/28/2021,rejected
3512,3512,"27547,03",auto,"0,0298",24,12.06.2022,approved
3513,3513,"24283,34",personal,"0,0101",60,10.09.2020,closed
3514,3514,"32883,08",personal,"0,0191",48,12.02.2021,rejected
3515,3515,"11481,1",mortgage,"0,0014",60,08.05.2021,approved
3516,3516,"5167,48",auto,"0,0274",12,7/14/2021,closed
3517,3517,"2335,5",personal,"0,0463",48,11.12.2020,closed
3518,3518,"19689,45",auto,"0,0133",36,05.05.2022,approved
3519,3519,"47383,98",mortgage,"0,0529",36,12.08.2020,closed
3520,3520,"34555,9",mortgage,"0,0501",60,3/31/2021,approved
3521,3521,"37707,38",auto,"0,0059",36,12/13/2020,closed
3522,3522,"47313,02",mortgage,"0,0154",24,1/24/2022,closed
3523,3523,"21680,53",personal,"0,0356",12,5/13/2022,rejected
3524,3524,"24244,03",mortgage,"0,0516",24,09.11.2020,closed
3525,3525,"18617,51",mortgage,"0,0057",12,04.02.2020,rejected
3526,3526,"9887,26",personal,"0,0387",36,7/24/2021,approved
3527,3527,"38553,3",mortgage,"0,0418",12,9/21/2020,approved
3528,3528,"45427,6",auto,"0,0283",24,8/30/2021,approved
3529,3529,"40879,9",personal,"0,0403",60,05.12.2022,approved
3530,3530,"3338,29",personal,"0,0143",60,12.09.2021,closed
3531,3531,"15658,09",auto,"0,0128",48,03.01.2022,approved
3532,3532,"30012,19",auto,"0,0209",24,5/27/2022,closed
3533,3533,"17032,07",personal,"0,0421",24,11/25/2021,closed
3534,3534,"8355,83",auto,"0,0138",60,3/25/2020,approved
3535,3535,"27379,79",personal,"0,0560",36,2/26/2022,approved
3536,3536,"26553,12",personal,"0,0157",60,5/26/2022,approved
3537,3537,"35784,82",personal,"0,0088",48,2/26/2020,closed
3538,3538,"49993,49",personal,"0,0286",48,07.04.2022,closed
3539,3539,"32763,68",personal,"0,0326",24,1/14/2021,approved
3540,3540,"16527,39",personal,"0,0046",24,7/23/2020,rejected
3541,3541,"47862,68",personal,"0,0124",48,11.04.2021,rejected
3542,3542,"28993,72",auto,"0,0360",24,03.12.2021,approved
3543,3543,"32641,07",auto,"0,0203",12,7/28/2021,approved
3544,3544,"18520,49",auto,"0,0341",48,06.06.2020,closed
3545,3545,"23139,98",personal,"0,0124",48,7/14/2020,rejected
3546,3546,"21512,92",auto,"0,0194",24,1/28/2022,closed
3547,3547,"46874,57",mortgage,"0,0491",12,6/13/2020,approved
3548,3548,"40669,92",auto,"0,0021",48,07.04.2021,closed
3549,3549,"5444,5",auto,"0,0229",12,11/25/2022,approved
3550,3550,"16379,45",auto,"0,0422",48,10/16/2021,approved
3551,3551,"3728,74",personal,"0,0261",12,11.06.2021,approved
3552,3552,"26321,21",mortgage,"0,0231",60,5/13/2022,approved
3553,3553,"14691,79",mortgage,"0,0260",48,11.05.2022,closed
3554,3554,"4596,61",mortgage,"0,0383",12,1/16/2022,closed
3555,3555,"38828,45",personal,"0,0023",60,1/16/2022,closed
